Last Name,First Name,Date,Event,Pools,Pools,Table of 512,Table of 256,Table of 128,Table of 128 ,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Huemer,Jackson,2/16/2020,U20ME,Ref: 2,,,Ref: 4,Ref: 2,,Ref: 1,,,,Video: 1,,
Huemer,Jackson,2/17/2020,U17MF,Ref: 2,,,Ref: 5,Ref: 3,,Ref: 2,Ref: 1,Ref: 1  Assist: 1,Video: 1,Ref: 1,,Assist: 1
Huth,Jacob,10/18/2019,U17WF,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,,,,,
Huth,Jacob,10/20/2019,DV1WF,Ref: 1,,,,Ref: 3,,Ref: 1,,,,,,
Huth,Jacob,10/20/2019,DV2MF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,,,,,
Huth,Jacob,10/21/2019,DV2ME,Ref: 1,,,,,,Ref: 1,Ref: 2,,,,,
Huth,Jacob,10/21/2019,DV2WE,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,Ref: 1,,,,
Huth,Jacob,11/8/2019,U17MF,,,,Ref: 1,,,,,,,,,
Huth,Jacob,11/8/2019,Y14WF,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,,Assist: 1,Assist: 1,,Assist: 1
Huth,Jacob,11/10/2019,U17WE,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,,,,,
Huth,Jacob,2/16/2020,JTMMF,,,,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Huth,Jacob,2/17/2020,U17MF,Ref: 2,,,Ref: 2,Ref: 1,,Ref: 1,,Assist: 1,Assist: 1,,,
Ivanov,Oleksii,11/8/2019,U20MS,Ref: 2,,,Ref: 2,Ref: 2,,Ref: 1,,Assist: 1,,,,
Ivanov,Oleksii,11/9/2019,U17MS,Ref: 2,,,Ref: 3,Ref: 3,,Ref: 1,,,,,,
Ivanov,Oleksii,11/9/2019,U20WS,Ref: 2,,,Ref: 2,Ref: 2,,,,Assist: 1,Assist: 1,,,
Ivanov,Oleksii,11/10/2019,U20WF,Ref: 1,,,,,,,,,,,,
Ivanov,Oleksii,11/10/2019,Y14MF,Ref: 1,,,,,,,,,,,,
Ivanov,Oleksii,11/11/2019,Y14MS,Ref: 2,,,,,,,,,Assist: 1,,,
Ivanov,Oleksii,2/14/2020,U20WF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,,,,,
Ivanov,Oleksii,2/15/2020,U20MF,Ref: 1,,,Ref: 4,Ref: 2,,Ref: 1,,,,,,
Ivanov,Oleksii,2/16/2020,JTMMF,,,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Ivanov,Oleksii,2/16/2020,U17WF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,,,,,
Ivanov,Oleksii,2/17/2020,U17MF,Ref: 2,,,Ref: 6,,,,,Assist: 2,Assist: 1,,,
Ivy,Adam,10/18/2019,U17WF,Ref: 1,,,,Ref: 3,,Ref: 1,,Video: 1,,,,
Ivy,Adam,10/19/2019,DV1MF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,Ref: 1,,,,
Ivy,Adam,10/20/2019,DV1WF,Ref: 1,,,,Ref: 4,,,Ref: 1,Video: 1,Video: 1,,,Assist: 1
Ivy,Adam,10/21/2019,U17MF,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,Video: 1,,,,
Ivy,Adam,11/8/2019,U17MF,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 2,Ref: 1,Video: 1,,Ref: 1,,
Ivy,Adam,11/8/2019,Y14WF,Ref: 1,,,,,,Ref: 1,Ref: 1,,,,,
Ivy,Adam,11/9/2019,U20MF,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,Video: 1,Assist: 1,Video: 1,,
Ivy,Adam,11/10/2019,U20WF,Ref: 1,,,,,,Ref: 1,,Video: 1,Video: 1,,,
Ivy,Adam,11/10/2019,Y14MF,,,,,,,Ref: 1,,Ref: 1,Video: 1,Ref: 1,,Video: 1
Ivy,Adam,11/11/2019,U17WF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,Ref: 1,Video: 1,,,
Ivy,Adam,12/6/2019,DV1MF,Ref: 1,,,,,,,Ref: 1,Video: 1,Ref: 1,Ref: 1,,
Ivy,Adam,12/6/2019,V70WF,,,,,,,,,Ref: 1,Ref: 1  Video: 1,Assist: 1,,
Ivy,Adam,12/7/2019,DV1WF,Ref: 1,,,,Ref: 1,,,Ref: 1,Ref: 1,,,,
Ivy,Adam,12/7/2019,V40MF,Ref: 1,,,,,,,Ref: 1,Ref: 1,Ref: 1,Video: 1,,
Ivy,Adam,12/8/2019,STMMF,,,,,,,,,,,Ref: 1,Ref: 1,
Ivy,Adam,12/8/2019,VETMF,Ref: 1,,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,Video: 1
Ivy,Adam,1/3/2020,DV1WF,Ref: 1,,,,Ref: 2,,Ref: 1,,Video: 1,Video: 1,Ref: 1,,Assist: 1
Ivy,Adam,1/4/2020,DV1MF,Ref: 2,,,Ref: 3,Ref: 3,,Ref: 1,,Video: 1,,,,
Ivy,Adam,1/5/2020,U20MF,Ref: 1,,,,,,,,Video: 1,Video: 1,,,
Ivy,Adam,1/6/2020,U20WF,Ref: 1,,,,Ref: 1,,Ref: 2,,Video: 1,Video: 1,Ref: 1,,
Ivy,Adam,2/14/2020,U20WF,Ref: 1,,,Ref: 2,Ref: 2,,,Ref: 2,Video: 1,Video: 1,Ref: 1,,Assist: 1
Ivy,Adam,2/15/2020,U20MF,Ref: 1,,,Ref: 2,Ref: 2,,,Ref: 1,Ref: 1  Assist: 1,Assist: 1,,,Ref: 1
Ivy,Adam,2/16/2020,JTMMF,,,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,
Ivy,Adam,2/16/2020,U17WF,,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,,Video: 1,,,
Ivy,Adam,2/17/2020,U17MF,Ref: 2,,,Ref: 5,Ref: 2,,Ref: 1,Ref: 1,,,,,
Jeffery,Garet,12/6/2019,DV1MF,,,,,Ref: 1,,Ref: 1,Ref: 2,Ref: 1,,,,
Jeffery,Garet,12/6/2019,V50WF,Ref: 1,,,,,,,Ref: 1,Ref: 1,Video: 1,Ref: 1,,Ref: 1
Jeffery,Garet,12/7/2019,DV1WF,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,Video: 1,,,,
Jeffery,Garet,12/7/2019,V70MF,,,,,,,,,,Video: 1,,,
Jeffery,Garet,12/8/2019,STMWF,,,,,,,,,,Ref: 1,Ref: 1,,Ref: 1
Jeffery,Garet,12/8/2019,VETWF,Ref: 1,,,,,,,Ref: 2  Video: 1,Ref: 2,Ref: 1,Video: 1,,
Jeffery,Jakob,10/18/2019,DV1ME,Ref: 1,,,Ref: 2,Ref: 2,,,,,,,,
Jeffery,Jakob,10/18/2019,U17WF,Ref: 1,,,,Ref: 2,,Ref: 1,,,,,,
Jeffery,Jakob,10/19/2019,DV2WF,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,,,Assist: 1,,
Jeffery,Jakob,10/19/2019,U17ME,Ref: 1,,,Ref: 1,Ref: 1,,,,,,,,
Jeffery,Jakob,10/21/2019,U17MF,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,,Assist: 1,,,,
Jeffery,Jakob,11/8/2019,U17MF,Ref: 1,,,Ref: 2,Ref: 1,,,,,,,,
Jeffery,Jakob,11/8/2019,Y14WF,Ref: 1,,,,Ref: 1,,,Ref: 3,,Ref: 1,,,
Jeffery,Jakob,11/10/2019,U20WF,Ref: 1,,,Ref: 2,Ref: 3,,,,Assist: 1,,,,
Jeffery,Jakob,11/10/2019,Y14MF,Ref: 1,,,,Ref: 3,,Ref: 2,Ref: 1,,,,,
Jeffery,Jakob,11/11/2019,U17WF,Ref: 1,,,,Ref: 2,,Ref: 1,,,,,,
Jeffery,Jakob,11/11/2019,U20ME,Ref: 1,,,,,,,,,,,,
Jeffery,Jakob,2/14/2020,U20WF,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,,,,,
Jeffery,Jakob,2/15/2020,U20WE,Ref: 1,,,Ref: 2,Ref: 1,,,,,,,,
Jeffery,Jakob,2/17/2020,U17MF,Ref: 2,,,Ref: 4,Ref: 3,,Ref: 1,,,,,,
Jeon,Nathan,10/18/2019,U17WF,Ref: 1,,,,Ref: 2,,,Ref: 1,Ref: 1  Assist: 1,,,,
Jeon,Nathan,10/20/2019,DV1WF,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,Assist: 1,,,,
Jeon,Nathan,10/20/2019,DV2MF,Ref: 1,,,,Ref: 2,,Ref: 1,,,,,,
Jeon,Nathan,10/21/2019,U17MF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,
Jeon,Nathan,11/8/2019,U17MF,Ref: 1,,,Ref: 2,Ref: 1,,,Ref: 1,Ref: 1,Assist: 1,,,
Jeon,Nathan,11/8/2019,Y14WF,,,,,Ref: 2,,Ref: 2,Ref: 1,,Video: 1,,,
Jeon,Nathan,11/10/2019,U20WF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,Ref: 1,Assist: 1,,,
Jeon,Nathan,11/10/2019,Y14MF,,,,,Ref: 2,,Ref: 2,,Ref: 1,Ref: 1,Assist: 1,,Ref: 1
Jeon,Nathan,11/11/2019,U17WF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,,,,,,
Jeon,Nathan,11/11/2019,U20ME,Ref: 1,,,,,,,,,,,,
Jeon,Nathan,1/3/2020,DV1WF,Ref: 1,,,,Ref: 1,,Ref: 1,,,,,,
Jeon,Nathan,1/4/2020,DV1MF,Ref: 1,,,Ref: 4,Ref: 3,,Ref: 1,,Assist: 2,,,,
Jeon,Nathan,1/6/2020,DV1WS,,,,,,,,,Assist: 1,,,,
Jeon,Nathan,1/6/2020,U20WF,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,,,,
Jeon,Nathan,2/14/2020,U20WF,Ref: 1,,,,Ref: 2,,Ref: 2,,Ref: 1,Assist: 1,,,
Jeon,Nathan,2/16/2020,U20ME,Ref: 2,,,Ref: 4,Ref: 2,,Ref: 2,Ref: 1,Assist: 1,,,,
Jeon,Nathan,2/17/2020,U17MF,Ref: 2,,,Ref: 4,Ref: 3,,Ref: 1,,,,,,
Kaiser,Hans,2/15/2020,U20MF,Ref: 1,,,Ref: 4,Ref: 2,,Ref: 1,Ref: 1,,,,,
Kaiser,Hans,2/16/2020,JTMMF,,,,,,,,Ref: 2,Ref: 1,,,,
Kaiser,Hans,2/16/2020,U17WF,Ref: 1,,,Ref: 2,Ref: 3,,,,,,,,
Kaszubowski,Adam,1/3/2020,DV1ME,,,,,Ref: 2,,,,,,,,
Kaszubowski,Adam,1/3/2020,DV1WF,Ref: 1,,,,Ref: 3,,Ref: 1,,Video: 2,,Video: 1,,
Kaszubowski,Adam,1/4/2020,DV1MF,Ref: 2,,,Ref: 2,Ref: 3,,Ref: 2,,Video: 1,,,,
Kaszubowski,Adam,1/5/2020,U20MF,Ref: 1,,,Ref: 1,Ref: 1,,Ref: 1,Ref: 1,Video: 1,Video: 1,,,
Kaszubowski,Adam,1/6/2020,U20WF,Ref: 1,,,,Ref: 1,,Ref: 2,,Video: 1,,,,
Kaszubowski,Adam,2/14/2020,U20WF,Ref: 1,,,,,,,,Video: 1,Ref: 1,Video: 1,,
Kaszubowski,Adam,2/15/2020,U20MF,Ref: 1,,,Ref: 4,Ref: 3,,,,Video: 2,Video: 1,,,
Kaszubowski,Adam,2/16/2020,U17WF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,Video: 1,Video: 1,,,Video: 1
Kaszubowski,Adam,2/17/2020,U17MF,Ref: 2,,,Ref: 5,Ref: 2,,,,Ref: 1,,,,
Katayama,Kevin,11/8/2019,U17MF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,,,,,
Katayama,Kevin,11/8/2019,Y14WF,Ref: 1,,,,Ref: 3,,Ref: 2,,,Assist: 1,,,
Katayama,Kevin,11/10/2019,U20WF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,Ref: 1,Assist: 1,,,
Katayama,Kevin,11/10/2019,Y14MF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,,Assist: 1,,,
Katayama,Kevin,11/11/2019,U17WF,Ref: 1,,,,Ref: 3,,Ref: 2,Ref: 1,,,,,
Katayama,Kevin,11/11/2019,U20ME,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,Assist: 1,,,,
Katzenbach,Grayson,12/8/2019,STMMF,,,,,,,,,,,Ref: 1,,Ref: 1
Katzenbach,Grayson,12/8/2019,VETMF,Ref: 1,,,,,,Ref: 2,Ref: 3,,,Ref: 1,,
Katzenbach,Grayson,10/18/2019,U17WF,Ref: 1,,,,Ref: 2,,Ref: 2,,Ref: 1,Assist: 1,,,
Katzenbach,Grayson,10/20/2019,DV1WF,Ref: 1,,,,Ref: 3,,Ref: 1,,,,,,
Katzenbach,Grayson,10/20/2019,DV2MF,Ref: 1,,,,Ref: 2,,,Ref: 1,Ref: 1,,,,
Katzenbach,Grayson,10/21/2019,U17MF,Ref: 1,,,,Ref: 1,,Ref: 2,Ref: 1,,,,,Assist: 1
Katzenbach,Grayson,11/8/2019,U17MF,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,Assist: 1,Ref: 1,Assist: 1,,
Katzenbach,Grayson,11/8/2019,Y14WF,Ref: 1,,,,Ref: 1,,Ref: 2,,Ref: 1,,,,
Katzenbach,Grayson,11/10/2019,U17WE,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,,,,
Katzenbach,Grayson,11/10/2019,U20WF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,Ref: 1,Assist: 1,,,
Katzenbach,Grayson,11/11/2019,U17WF,Ref: 1,,,,Ref: 2,,Ref: 2,,,,,,
Katzenbach,Grayson,11/11/2019,U20ME,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 2,,Assist: 1,,,,
Katzenbach,Grayson,1/3/2020,DV1WF,Ref: 1,,,,Ref: 2,,Ref: 1,,,,,,
Katzenbach,Grayson,1/4/2020,DV1MF,Ref: 2,,,Ref: 4,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,
Katzenbach,Grayson,1/5/2020,U20MF,Ref: 1,,,Ref: 2,Ref: 2,,,Ref: 1,Assist: 2,,,,
Katzenbach,Grayson,1/6/2020,DV1WS,,,,,,,,,Assist: 1,,,,
Katzenbach,Grayson,1/6/2020,U20WF,Ref: 1,,,,Ref: 2,,Ref: 1,,Assist: 1,,,,
Katzenbach,Grayson,2/14/2020,U20WF,Ref: 1,,,Ref: 1,Ref: 2,,,,,,,,
Katzenbach,Grayson,2/15/2020,JTMWF,,,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Ref: 1,
Katzenbach,Grayson,2/15/2020,U20MF,Ref: 1,,,,,,,,,,,,
Katzenbach,Grayson,2/17/2020,U17MF,Ref: 2,,,Ref: 3,Ref: 2,,Ref: 2,Ref: 1,Video: 1,Ref: 1,Assist: 1,,
Klinkov,Ariana,11/8/2019,U20MS,Ref: 1,,,,,,Ref: 1,Ref: 2,Video: 2,Assist: 1,,,Ref: 1
Klinkov,Ariana,11/10/2019,U17WE,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,Video: 1,Ref: 1,,,Video: 1
Koehler,Kelly,10/18/2019,U17WF,Ref: 1,,,,,,,,Video: 1,Video: 1,Assist: 1,,Video: 1
Koehler,Kelly,10/19/2019,DV1MF,Ref: 1,,,Ref: 3,Ref: 3,,Ref: 2,,Assist: 1,Ref: 1,,,Ref: 1
Koehler,Kelly,10/20/2019,DV1WF,Ref: 1,,,,Ref: 3,,,Ref: 1,Ref: 1,,,,Video: 1
Koehler,Kelly,10/21/2019,U17MF,,,,,,,,,,,,,Video: 1
Koehler,Kelly,11/8/2019,U17MF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,Video: 1,,Video: 1,,
Koehler,Kelly,11/8/2019,Y14WF,Ref: 1,,,,,,,,,,,,
Koehler,Kelly,11/9/2019,U20MF,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 1,Ref: 1,Video: 1,,Ref: 1,,
Koehler,Kelly,11/10/2019,U20WF,Ref: 1,,,,,,Ref: 1,,Video: 1,Video: 1,Video: 1,,
Koehler,Kelly,11/11/2019,U17WF,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,,Video: 1,Video: 1,Ref: 1,,
Koehler,Kelly,12/6/2019,DV1MF,Ref: 1,,,,,,Ref: 3,,Ref: 1,Video: 1,Assist: 1,,Video: 1
Koehler,Kelly,12/6/2019,V40WF,,,,,,,,,,,Video: 1,,
Koehler,Kelly,12/7/2019,DV1WF,Ref: 1,,,,Ref: 2,,Ref: 3,,Video: 1,Ref: 1,Ref: 1,,
Koehler,Kelly,12/8/2019,STMMF,,,,,,,,,,,Ref: 1,,Ref: 1
Koehler,Kelly,12/8/2019,VETMF,Ref: 1,,,,,,,Ref: 2,Ref: 1,Ref: 1,,,
Koehler,Kelly,1/3/2020,DV1WF,Ref: 1,,,,Ref: 1,,,,Video: 1,Video: 1,,,
Koehler,Kelly,1/5/2020,U20MF,Ref: 1,,,,,,,,Video: 1,,Video: 1,,
Koehler,Kelly,1/6/2020,U20WF,Ref: 1,,,,,,,,,Video: 1,,,
Koehler,Kelly,2/14/2020,U20WF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 2,,,,,,
Koehler,Kelly,2/15/2020,U20MF,Ref: 1,,,Ref: 2,Ref: 3,,Ref: 1,,Video: 2,Video: 1,,,Video: 1
Koehler,Kelly,2/16/2020,U17WF,Ref: 1,,,,Ref: 1,,Ref: 1,Ref: 1,Video: 1,,Video: 1,,
Koehler,Kelly,2/17/2020,U17MF,Ref: 2,,,,,,,,,,,,
Kyono,Emma-Tei,11/8/2019,U17MF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,Ref: 1,,,,
Kyono,Emma-Tei,11/8/2019,Y14WF,Ref: 1,,,,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,,,,
Kyono,Emma-Tei,11/9/2019,U17ME,Ref: 1,,,,Ref: 2,,Ref: 1,,,,,,
Kyono,Emma-Tei,11/9/2019,U20MF,Ref: 1,,,Ref: 2,Ref: 3,,Ref: 1,Ref: 1,,Ref: 1,Assist: 1,,
Kyono,Emma-Tei,11/10/2019,U20WF,Ref: 1,,,Ref: 3,,,Ref: 1,Ref: 1,,,,,
Kyono,Emma-Tei,11/10/2019,Y14MF,Ref: 1,,,,,,,,,,,,
Lahotska,Maksim,10/19/2019,DV1MF,Ref: 1,,,,Ref: 3,,,,,,,,
Lahotska,Maksim,10/19/2019,U17WS,Ref: 1,,,,Ref: 4,,Ref: 1,Ref: 1,Video: 1,,,,
Lahotska,Maksim,10/20/2019,U17MS,Ref: 2,,,,Ref: 3,,Ref: 2,Ref: 1,Video: 2,Video: 1,,,
Lahotska,Maksim,10/21/2019,DV1WS,Ref: 1,,,,Ref: 2,,Ref: 4,Ref: 1,Video: 2,Video: 1,Video: 1,,
Lahotska,Maksim,10/21/2019,DV2MS,,,,,,,,Ref: 2,,,,,
Lahotska,Maksim,2/14/2020,U17MS,Ref: 1,,,Ref: 2,,,,,Video: 1,,,,Video: 1
Lahotska,Maksim,2/15/2020,U20MF,Ref: 1,,,Ref: 4,Ref: 3,,,,,,,,
Lahotska,Maksim,2/17/2020,JTMMS,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,
Lahotska,Maksim,2/17/2020,U17MF,,,,,,,Ref: 1,Ref: 1,,,,,
Lahotska,Maksim,2/17/2020,U17WS,,,,,,,,,Video: 1,Ref: 1,Video: 1,,
Lambdin-Abraham,Andrew,12/6/2019,V70ME,Ref: 1,,,,,,,Ref: 2,,Video: 1,Ref: 1,,Assist: 1
Lambdin-Abraham,Andrew,12/6/2019,V80ME,,,,,,,,,,,Ref: 1,,
Lambdin-Abraham,Andrew,12/7/2019,DV1WE,Ref: 1,Ref: 1,,,,,Ref: 3,,Video: 1,,Ref: 1,,
Lambdin-Abraham,Andrew,12/8/2019,DV1ME,Ref: 1,Ref: 1,,,,,Ref: 2,,Assist: 1,Video: 1,,,
Lambdin-Abraham,Andrew,12/9/2019,DV2ME,,,,,,,Ref: 1,,,,,,
Lambdin-Abraham,Andrew,12/9/2019,VETWE,Ref: 1,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Lambdin-Abraham,Andrew,1/3/2020,DV1ME,Ref: 1,Ref: 1,,,,,Ref: 1,,Video: 1,Ref: 1,Assist: 1,,
Lambdin-Abraham,Andrew,1/4/2020,DV1WE,Ref: 1,Ref: 1,,,,Ref: 1,Ref: 1,Ref: 1,Video: 1,,,,
Lambdin-Abraham,Andrew,1/5/2020,STMME,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,,
Larsen,Jeffrey,10/18/2019,DV1MS,Ref: 1,,,,Ref: 4,,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,,
Larsen,Jeffrey,10/18/2019,DV2WS,,,,,Ref: 2,,Ref: 2,,Ref: 1,,Ref: 1,,
Larsen,Jeffrey,10/19/2019,U17ME,Ref: 1,,,,Ref: 1,,,,Assist: 1,Assist: 1,Assist: 1,,
Larsen,Jeffrey,10/19/2019,U17WS,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,Ref: 1,,,,
Larsen,Jeffrey,10/20/2019,U17MS,Ref: 2,,,Ref: 1,Ref: 4,,Ref: 1,Ref: 1,Ref: 1  Assist: 1,Ref: 1,,,
Larsen,Jeffrey,10/21/2019,DV1WS,Ref: 1,,,,,,,,,,,,
Larsen,Jeffrey,10/21/2019,DV2MS,Ref: 2,,,,Ref: 4,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,
Larsen,Jeffrey,12/6/2019,DV2MS,Ref: 1,,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,Assist: 1
Larsen,Jeffrey,12/6/2019,VETWS,Ref: 1,,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,
Larsen,Jeffrey,12/7/2019,V60WS,Ref: 1,,,,,,,,Ref: 2,Ref: 1,,,Assist: 1
Larsen,Jeffrey,12/7/2019,VETME,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,,,,,
Larsen,Jeffrey,12/8/2019,DV1WS,Ref: 2,,,,Ref: 2,,Ref: 2,Ref: 1,Ref: 1  Assist: 1,Assist: 1,Assist: 1,,
Larsen,Jeffrey,12/8/2019,V50MS,Ref: 1,,,,,,,Ref: 3,Ref: 1,Ref: 1,,,
Larsen,Jeffrey,12/9/2019,DV1MS,Ref: 2,,,,Ref: 1,,Ref: 2,Ref: 1,Ref: 1  Assist: 1,,,,Assist: 1
Larsen,Jeffrey,1/3/2020,U20MS,Ref: 2,,,Ref: 2,Ref: 3,,Ref: 1,,Ref: 1,Ref: 1,,,
Larsen,Jeffrey,1/4/2020,U20WS,Ref: 1,,,,Ref: 2,,Ref: 3,,Video: 1,,,,
Larsen,Jeffrey,1/5/2020,DV1MS,Ref: 2,,,Ref: 1,Ref: 3,,Ref: 1,,Ref: 1,,,,
Larsen,Jeffrey,1/6/2020,DV1WS,Ref: 2,,,,Ref: 2,,Ref: 1,Ref: 1,Video: 1,,,,
Larsen,Jeffrey,2/14/2020,U17MS,Ref: 2,,,Ref: 4,Ref: 4,,Ref: 1,Ref: 1,Video: 1,Ref: 1,,,
Larsen,Jeffrey,2/15/2020,U20WS,Ref: 2,,,Ref: 3,Ref: 4,,Ref: 2,Ref: 1,Ref: 1  Video: 1,,,,
Larsen,Jeffrey,2/16/2020,U20MS,Ref: 2,,,Ref: 3,Ref: 2,,Ref: 1,,Assist: 1,Assist: 1,Ref: 1,,
Larsen,Jeffrey,2/17/2020,U17WS,Ref: 2,,,Ref: 2,Ref: 4,,Ref: 2,Ref: 1,Assist: 1,,,,
Lee,Ivan,1/3/2020,U20MS,Ref: 2,,,Ref: 2,Ref: 2,,Ref: 2,Ref: 1,Video: 1,,Ref: 1,,
Lee,Ivan,1/4/2020,U20WS,Ref: 1,,,,,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,,
Lee,Ivan,1/5/2020,DV1MS,Ref: 2,,,Ref: 2,Ref: 3,,Ref: 2,Ref: 2,Video: 1,Ref: 1,Video: 1,,
Lee,Ivan,1/6/2020,DV1WS,Ref: 2,,,,Ref: 3,,Ref: 2,Ref: 3,Ref: 1,Video: 1,Ref: 1,,
Lee,Ivan,2/14/2020,U17ME,Ref: 1,,,,,,,,,,,,
Lehfeldt,Damien,2/14/2020,JTMWE,,,,,,,,,,Ref: 1,Ref: 1,,Ref: 1
Lehfeldt,Damien,2/14/2020,U17ME,Ref: 1,,,Ref: 3,Ref: 2,,,,,,,,
Lehfeldt,Damien,2/15/2020,JTMME,,,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,Ref: 1
Lehfeldt,Damien,2/16/2020,U20ME,Ref: 2,,,Ref: 4,,,Ref: 1,,,,,,
Lendes-Panegue,Juan,10/19/2019,DV1MF,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 2,Ref: 1,Assist: 1,,,,
Lendes-Panegue,Juan,10/19/2019,DV2WF,Ref: 1,,,,Ref: 1,,Ref: 2,,Ref: 1,,,,
Lendes-Panegue,Juan,10/20/2019,DV1WF,Ref: 1,,,,Ref: 2,,,Ref: 1,,,,,
Lendes-Panegue,Juan,10/20/2019,DV2MF,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,,,,,
Lendes-Panegue,Juan,10/21/2019,U17MF,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,Assist: 1,,,,
Lendes-Panegue,Juan,11/9/2019,U17MS,Ref: 2,,,Ref: 5,Ref: 4,,Ref: 1,Ref: 1,,,,,
Lendes-Panegue,Juan,11/9/2019,U20MF,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,Assist: 1,,,,
Lendes-Panegue,Juan,11/10/2019,U20WF,Ref: 1,,,Ref: 2,Ref: 2,,,Ref: 1,,,,,
Lendes-Panegue,Juan,11/10/2019,Y14MF,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,,,,,
Lendes-Panegue,Juan,11/11/2019,U20ME,Ref: 1,,,,,,,,,,,,
Lendes-Panegue,Juan,11/11/2019,Y14WS,Ref: 1,,,,Ref: 2,,Ref: 3,Ref: 2,Ref: 1,Video: 1,,,
Lendes-Panegue,Juan,2/15/2020,U20MF,Ref: 1,,,Ref: 6,Ref: 1,,Ref: 1,Ref: 1,,,,,
Lendes-Panegue,Juan,2/15/2020,U20WE,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,Assist: 1,,,,
Lendes-Panegue,Juan,2/16/2020,U17WF,Ref: 1,,,Ref: 2,Ref: 2,,,Ref: 1,,,,,
Lendes-Panegue,Juan,2/16/2020,U20MS,Ref: 1,,,Ref: 3,Ref: 3,,Ref: 1,Ref: 1,Assist: 1,,,,
Lendes-Panegue,Juan,2/17/2020,JTMMS,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,,
