Last Name,First Name,Date,Event,Pools,Table of 512,Table of 256,Table of 128,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Preciado,Iana,3/4/2023,Y14WF,Ref: 1,,Ref: 3,Ref: 2, ,Ref: 1,Ref: 1, , , , , 
Preciado,Iana,3/5/2023,Y12WF,Ref: 1,,Ref: 1,Ref: 3, ,Ref: 1, ,Ref: 1, , , , 
Preciado,Iana,3/5/2023,Y14MF,Ref: 1,,Ref: 4,Ref: 2, ,Ref: 1, , , , , , 
Preciado,Iana,3/6/2023,U16MF,Ref: 2,,Ref: 3,Ref: 2, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Preciado,Iana,6/30/2023,DV1WF,Ref: 1, , , ,,Ref: 1, ,Video: 1,Ref: 1, , , 
Preciado,Iana,7/1/2023,U19MF,Ref: 1, ,Ref: 2,Ref: 1,, , , , , , , 
Preciado,Iana,7/2/2023,STMMF, , , , ,, ,Ref: 1, , , , , 
Preciado,Iana,7/2/2023,U19WF,Ref: 1, ,Ref: 2,Ref: 2,, ,Ref: 1,Video: 1, , , , 
Preciado,Iana,7/3/2023,D1AWF,Ref: 1, , , ,,Ref: 2,Ref: 1, ,Ref: 1, , , 
Preciado,Iana,7/3/2023,DV1MF,Ref: 1, , ,Ref: 1,,Ref: 1, , , , , , 
Preciado,Iana,7/4/2023,U16MF,Ref: 1, ,Ref: 3,Ref: 3,, , ,Ref: 1, , , , 
Preciado,Iana,7/4/2023,U16WF,Ref: 1, ,Ref: 1,Ref: 1,,Ref: 1, , , , , , 
Preciado,Iana,7/5/2023,V70MF, , , , ,, ,Ref: 1,Ref: 1,Video: 1,Ref: 1, , 
Preciado,Iana,7/5/2023,VTMWF, , , , ,, , , ,Ref: 1,Ref: 1, ,Ref: 1
Preciado,Iana,7/6/2023,DV3MF,Ref: 1, ,Ref: 1,Ref: 2,, , ,Ref: 1, , , , 
Preciado,Iana,7/6/2023,VTMMF, , , , ,, , ,Ref: 1,Ref: 1,Ref: 1, ,Ref: 1
Preciado,Iana,7/7/2023,DV2WF,Ref: 1, , ,Ref: 3,,Ref: 1,Ref: 1, , , , , 
Preciado,Iana,7/7/2023,Y14MF,Ref: 1, ,Ref: 3, ,, ,Ref: 1, , , , , 
Preciado,Iana,7/8/2023,Y12MF,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 1, , , , , , 
Preciado,Iana,7/8/2023,Y12WF,Ref: 1, ,Ref: 1,Ref: 3,,Ref: 1,Ref: 1,Ref: 1, , , , 
Preciado,Iana,7/9/2023,Y10MF,Ref: 1, ,Ref: 2,Ref: 3,,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , , 
Pressendo,Steven,6/2/2023,U16MS,Ref: 1,, ,Ref: 3, ,Ref: 2,Ref: 1, ,Ref: 1, , , 
Pressendo,Steven,6/2/2023,U16WS,Ref: 2,, ,Ref: 2, ,Ref: 1,Ref: 1, , , , , 
Pressendo,Steven,6/3/2023,DV2ME,Ref: 1,, ,Ref: 2, ,Ref: 2,Ref: 1, , , , ,Ref: 1
Pressendo,Steven,6/3/2023,U19MS,Ref: 2,,Ref: 2,Ref: 2, ,Ref: 1, , ,Ref: 1, , , 
Pressendo,Steven,6/4/2023,DV2MS,Ref: 2,, ,Ref: 4, ,Ref: 2,Ref: 1, , , , , 
Pressendo,Steven,6/4/2023,U16WE,Ref: 1,, , , ,Ref: 3,Ref: 1,Ref: 1, , , , 
Pressendo,Steven,7/4/2023,U16WS,Ref: 1, , , ,, , , , , , , 
Pressendo,Steven,7/4/2023,V40MS,Ref: 1, , , ,, ,Ref: 2,Ref: 1,Ref: 1, , , 
Pressendo,Steven,7/4/2023,V70MS, , , , ,, , ,Ref: 1,Ref: 1, , , 
Pressendo,Steven,7/5/2023,D1AWS,Ref: 1, , , ,, , , , , , , 
Pressendo,Steven,7/5/2023,DV3MS,Ref: 1, ,Ref: 2,Ref: 2,, , , , , , , 
Pressendo,Steven,7/5/2023,V40WS,Ref: 1, , , ,, , ,Ref: 1,Ref: 1  Video: 1,Ref: 1, , 
Pressendo,Steven,7/6/2023,DV2WS,Ref: 2, , ,Ref: 2,,Ref: 2, , , , , , 
Pressendo,Steven,7/6/2023,Y14MS,Ref: 2, ,Ref: 3,Ref: 1,,Ref: 2, , , , , , 
Pressendo,Steven,7/7/2023,DV2MS,Ref: 2, ,Ref: 3,Ref: 1,,Ref: 1, , , , , , 
Pressendo,Steven,7/7/2023,Y14WS,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 1, , , , , , 
Pressendo,Steven,7/8/2023,Y12ME,Ref: 1, ,Ref: 1, ,,Ref: 1,Ref: 1, ,Video: 1, , , 
Pressendo,Steven,7/9/2023,Y10MS,Ref: 2, , ,Ref: 3,,Ref: 2, , , , , , 
Procopio,Gregory,3/3/2023,U16ME,Ref: 1,,Ref: 2,Ref: 2, , ,Ref: 2, , , , , 
Procopio,Gregory,3/3/2023,Y10WE,Ref: 1,, , , ,Ref: 4, , , , , , 
Procopio,Gregory,3/4/2023,Y12WE,Ref: 1,,Ref: 1,Ref: 2, ,Ref: 1,Ref: 1, , , , , 
Procopio,Gregory,3/4/2023,Y14ME,Ref: 1,,Ref: 4,Ref: 2, ,Ref: 1,Ref: 1, , , , , 
Procopio,Gregory,3/5/2023,Y12ME,Ref: 1,,Ref: 2,Ref: 2, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Procopio,Gregory,3/5/2023,Y14WE,Ref: 1,,Ref: 4,Ref: 3, ,Ref: 1,Ref: 1, , , , , 
Procopio,Gregory,3/6/2023,U16MF,Ref: 1,,Ref: 3,Ref: 3, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Procopio,Gregory,7/6/2023,DV2WE,Ref: 1, , ,Ref: 2,, ,Ref: 1, ,Ref: 1, , , 
Procopio,Gregory,7/6/2023,Y14ME,Ref: 1, ,Ref: 4,Ref: 1,,Ref: 2, , , , , , 
Procopio,Gregory,7/7/2023,DV2WF, , , ,Ref: 1,, , , , , , , 
Procopio,Gregory,7/7/2023,DV3ME,Ref: 1, , ,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Procopio,Gregory,7/8/2023,Y12ME,Ref: 1, ,Ref: 1,Ref: 1,,Ref: 1, , ,Video: 1, , , 
Qian,Zhiyan,6/30/2023,D1AWE,Ref: 1, , ,Ref: 1,,Ref: 1, , , , , , 
Qian,Zhiyan,7/1/2023,U19WE,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,Ref: 1, , , , 
Qian,Zhiyan,7/2/2023,U16WE,Ref: 1, , , ,, , , , , , , 
Qian,Zhiyan,7/2/2023,U19ME,Ref: 1, , , ,, , , , , , , 
Qian,Zhiyan,7/2/2023,V70WE,Ref: 1, , , ,, , ,Ref: 3,Ref: 1,Ref: 1, ,Video: 1
Qian,Zhiyan,7/3/2023,U16ME,Ref: 1, ,Ref: 1,Ref: 1,, , ,Ref: 1, , , , 
Qian,Zhiyan,7/3/2023,V40ME,Ref: 1, , , ,,Ref: 1,Ref: 2,Ref: 1,Ref: 1  Video: 1, , , 
Qian,Zhiyan,7/5/2023,D1AMF,Ref: 1, , ,Ref: 3,,Ref: 1,Ref: 1, , , , , 
Qian,Zhiyan,7/5/2023,DV3WF,Ref: 1, , ,Ref: 2,,Ref: 1, ,Ref: 1, , , , 
Qian,Zhiyan,7/6/2023,DV3MF,Ref: 1, ,Ref: 1,Ref: 1,,Ref: 1,Ref: 1,Ref: 1, ,Ref: 1, , 
Qian,Zhiyan,7/6/2023,Y14WF,Ref: 1, ,Ref: 4,Ref: 2,,Ref: 1,Ref: 1, ,Ref: 1, , ,Video: 1
Qian,Zhiyan,7/7/2023,Y14MF,Ref: 1, ,Ref: 3,Ref: 1,,Ref: 1,Ref: 1, ,Ref: 1, , , 
Qian,Zhiyan,7/8/2023,Y12MF,Ref: 1, ,Ref: 2,Ref: 1,, , , , , , , 
Qian,Zhiyan,7/8/2023,Y12WF,Ref: 1, ,Ref: 1,Ref: 3,,Ref: 1, ,Ref: 1,Ref: 1, , ,Ref: 1
Quan,Nicholas,10/7/2022,Y14MS,Ref: 1, , ,Ref: 3, ,Ref: 2,Ref: 2, ,Ref: 1, , , 
Quan,Nicholas,10/8/2022,DV1WS,Ref: 1, , ,Ref: 3, ,Ref: 2,Ref: 1,Ref: 1, , , , 
Quan,Nicholas,10/8/2022,U17MS,Ref: 2, ,Ref: 2,Ref: 3, ,Ref: 2, ,Ref: 1, , , , 
Quan,Nicholas,10/9/2022,DV1MS,Ref: 1, , , , , , , , , , , 
Quan,Nicholas,10/9/2022,U17MF,Ref: 1, ,Ref: 2,Ref: 1, , , , , , , , 
Quan,Nicholas,10/9/2022,Y14WS,Ref: 2, , ,Ref: 1, ,Ref: 2,Ref: 1,Ref: 1,Ref: 1, , , 
Quan,Nicholas,10/10/2022,U17WS,Ref: 2, , ,Ref: 4, ,Ref: 2,Ref: 1, ,Ref: 1, , , 
Quan,Nicholas,2/17/2023,U17MS,Ref: 2, ,Ref: 4,Ref: 3, ,Ref: 2, ,Video: 1, , , , 
Quan,Nicholas,2/18/2023,JTMWS, , , , , , , , , , ,Ref: 1, 
Quan,Nicholas,2/18/2023,U20ME,Ref: 1, , , , , , , , , , , 
Quan,Nicholas,2/18/2023,U20MS,Ref: 2, ,Ref: 6,Ref: 3, ,Ref: 1, , , , , , 
Quan,Nicholas,2/19/2023,JTMMS, , , , , , ,Ref: 1,Ref: 1,Ref: 1, , ,Ref: 1
Quan,Nicholas,2/20/2023,U17WS,Ref: 2, ,Ref: 2,Ref: 3, ,Ref: 2,Ref: 1,Ref: 1, , , , 
Quan,Nicholas,3/3/2023,U16MS,Ref: 2,,Ref: 3,Ref: 4, , ,Ref: 2,Video: 1, , , , 
Quan,Nicholas,3/3/2023,Y10WS,Ref: 1,, , , ,Ref: 1,Ref: 1, ,Ref: 1,Ref: 1, , 
Quan,Nicholas,3/4/2023,Y12WS,Ref: 2,, ,Ref: 3, ,Ref: 2,Ref: 1,Ref: 1,Video: 1, , , 
Quan,Nicholas,3/4/2023,Y14MS,Ref: 2,,Ref: 7,Ref: 3, ,Ref: 2,Ref: 1,Ref: 1,Ref: 1, , , 
Quan,Nicholas,3/5/2023,Y12MS,Ref: 2,,Ref: 4,Ref: 4, ,Ref: 3,Ref: 2, ,Video: 1, , , 
Quan,Nicholas,3/5/2023,Y14WS,Ref: 2,,Ref: 2,Ref: 3, ,Ref: 3,Ref: 1,Ref: 1, ,Ref: 1, ,Ref: 1
Quan,Nicholas,3/6/2023,U16WS, ,, , , , , ,Ref: 1, , , , 
Quan,Nicholas,3/6/2023,Y10MS,Ref: 2,, ,Ref: 1, ,Ref: 7,Ref: 2,Ref: 1,Ref: 1, , , 
Quan,Nicholas,4/21/2023,DV1MS,Ref: 1,, ,Ref: 3, ,Ref: 1, ,Ref: 1, , , , 
Quan,Nicholas,4/21/2023,U19WS,Ref: 2,, ,Ref: 2, ,Ref: 2,Ref: 1, ,Ref: 1, , , 
Quan,Nicholas,4/22/2023,DV1WS,Ref: 1,, ,Ref: 1, ,Ref: 1, , , , , ,Ref: 1
Quan,Nicholas,4/22/2023,U19MS,Ref: 2,,Ref: 2,Ref: 5, ,Ref: 2,Ref: 1,Ref: 1, ,Ref: 1, , 
Quan,Nicholas,4/23/2023,V40MS, ,, , , , , , ,Ref: 1  Video: 1,Ref: 1, , 
Quan,Nicholas,4/23/2023,V70MS,Ref: 1,, , , , , , ,Ref: 1  Video: 1,Ref: 1, , 
Quan,Nicholas,4/23/2023,V80MS, ,, , , , , , , ,Ref: 1, ,Video: 1
Quan,Nicholas,4/23/2023,VETWS,Ref: 1,, , , ,Ref: 2,Ref: 2, ,Ref: 1, , , 
Quan,Nicholas,4/24/2023,V60WS,Ref: 1,, , , , ,Ref: 2,Ref: 2,Ref: 1  Video: 1,Ref: 1, ,Ref: 1
Quan,Nicholas,4/24/2023,V70ME,Ref: 1,, , , ,Ref: 1,Ref: 1,Ref: 1, , , , 
Quilop,Aunesto,10/7/2022,DV1WE,Ref: 1, , ,Ref: 2, , , , , , , , 
Quilop,Aunesto,10/7/2022,Y14WF, , , ,Ref: 2, ,Ref: 1,Ref: 1, , , , , 
Quilop,Aunesto,10/8/2022,U17ME, , ,Ref: 2,Ref: 1, ,Ref: 1, ,Ref: 1, , , , 
Quilop,Aunesto,10/8/2022,Y14WE,Ref: 1, , ,Ref: 2, ,Ref: 1, , , ,Ref: 1, , 
Quilop,Aunesto,10/9/2022,U17WE,Ref: 1, , , , , , , , , , , 
Quilop,Aunesto,10/9/2022,Y14ME,Ref: 1, , ,Ref: 3, ,Ref: 3,Ref: 1, , , , , 
Quilop,Aunesto,10/10/2022,DV1ME,Ref: 1, ,Ref: 3,Ref: 1, ,Ref: 1,Ref: 1, , , , , 
Quilop,Aunesto,1/6/2023,V60ME,Ref: 1, , , , ,Ref: 1,Ref: 2, ,Ref: 1, , , 
Quilop,Aunesto,1/6/2023,VETWE,Ref: 1, , ,Ref: 1, ,Ref: 2,Ref: 1,Ref: 1,Ref: 1, , , 
Quilop,Aunesto,1/7/2023,V60WE, , , , , ,Ref: 1,Ref: 1,Ref: 1, , , ,Ref: 1
Quilop,Aunesto,1/7/2023,V70WE,Ref: 1, , , , , , ,Ref: 2,Video: 1,Ref: 1, , 
Quilop,Aunesto,1/8/2023,DV1ME,Ref: 1, ,Ref: 3,Ref: 1, , , , , , , , 
Quilop,Aunesto,1/8/2023,U20WE,Ref: 1, ,Ref: 1,Ref: 3, ,Ref: 1, ,Video: 1, , , , 
Quilop,Aunesto,2/17/2023,U17WE,Ref: 1, ,Ref: 1,Ref: 2, ,Ref: 1, , , , , , 
Quilop,Aunesto,2/17/2023,U20MF,Ref: 1, ,Ref: 3,Ref: 1, , , , , , , , 
Quilop,Aunesto,2/18/2023,JTMMF, , , , , ,Ref: 1,Ref: 2,Ref: 1, , , , 
Quilop,Aunesto,2/18/2023,U20ME, , ,Ref: 2,Ref: 2, ,Ref: 1,Ref: 1, , , , , 
Quilop,Aunesto,2/19/2023,JTMWF, , , , , , ,Ref: 1,Ref: 1, , , , 
Quilop,Aunesto,2/19/2023,U17MF,Ref: 1, ,Ref: 2,Ref: 2, , , , , , , , 
Quilop,Aunesto,2/19/2023,U20WE, , ,Ref: 2,Ref: 1, ,Ref: 1, ,Ref: 1, , , , 
Quilop,Aunesto,2/20/2023,U17ME,Ref: 2, ,Ref: 5,Ref: 2, ,Ref: 1, , , , , , 
Quilop,Aunesto,3/3/2023,U16ME,Ref: 1,,Ref: 2,Ref: 1, ,Ref: 1,Ref: 1, , , , , 
Quilop,Aunesto,3/3/2023,Y10WE,Ref: 1,, , , , ,Ref: 2, , , , , 
Quilop,Aunesto,3/4/2023,Y12WE,Ref: 1,, ,Ref: 2, ,Ref: 2,Ref: 1, ,Ref: 1,Ref: 1, , 
Quilop,Aunesto,3/5/2023,Y12ME,Ref: 1,,Ref: 1,Ref: 2, ,Ref: 1,Ref: 1, ,Ref: 1, , , 
Quilop,Aunesto,3/5/2023,Y14WE,Ref: 1,,Ref: 2,Ref: 2, , ,Ref: 1, , , , , 
Quilop,Aunesto,3/6/2023,Y10ME,Ref: 1,, ,Ref: 4, ,Ref: 3,Ref: 1,Ref: 1, , , , 
Quilop,Aunesto,4/21/2023,DV1ME,Ref: 1,,Ref: 1,Ref: 2, , , , , , , , 
Quilop,Aunesto,4/21/2023,U19WE,Ref: 1,, ,Ref: 2, ,Ref: 1, ,Ref: 1, , , , 
Quilop,Aunesto,4/22/2023,DV1WE, ,, ,Ref: 2, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Quilop,Aunesto,4/22/2023,STMME, ,, , , , ,Ref: 1, , , , , 
Quilop,Aunesto,4/23/2023,U19ME,Ref: 1,,Ref: 2,Ref: 2, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Quilop,Aunesto,4/23/2023,V70WE,Ref: 1,, , , , ,Ref: 1,Ref: 2,Video: 1,Ref: 1, , 
Quilop,Aunesto,4/24/2023,V40ME,Ref: 1,, , , , ,Ref: 1,Ref: 3,Ref: 1  Video: 1,Video: 1, , 
Quilop,Aunesto,4/24/2023,V80ME, ,, , , , , , ,Ref: 1,Video: 1, , 
Quilop,Aunesto,6/30/2023,D1AWE,Ref: 1, , ,Ref: 1,, ,Ref: 1, , , , , 
Quilop,Aunesto,6/30/2023,DV1ME,Ref: 1, , ,Ref: 2,,Ref: 1, , , , , , 
Quilop,Aunesto,7/1/2023,U19WE,Ref: 1, ,Ref: 2,Ref: 2,, , , , , , , 
Quilop,Aunesto,7/2/2023,U16WE,Ref: 1, , , ,, , , , , , , 
Quilop,Aunesto,7/2/2023,U19ME,Ref: 1, , , ,, , , , , , , 
Quilop,Aunesto,7/2/2023,V60WE, , , , ,, , , , , , , 
Quilop,Aunesto,7/2/2023,V70WE,Ref: 1, , , ,, , ,Ref: 2,Ref: 1,Video: 1, ,Ref: 1
Quilop,Aunesto,7/3/2023,DV1WE,Ref: 1, , ,Ref: 1,,Ref: 1, , , , , , 
Quilop,Aunesto,7/3/2023,U16ME,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 1, , , , , , 
Quilop,Aunesto,7/4/2023,STMWE, , , , ,, , ,Ref: 1,Ref: 1, , , 
Quilop,Aunesto,7/5/2023,DV2ME,Ref: 1, ,Ref: 1,Ref: 1,,Ref: 1, , , , , , 
Quilop,Aunesto,7/5/2023,Y14WE,Ref: 1, ,Ref: 5,Ref: 2,, , , , , , , 
Quilop,Aunesto,7/6/2023,DV2WE,Ref: 1, , ,Ref: 2,, ,Ref: 1,Ref: 1, ,Ref: 1, , 
Quilop,Aunesto,7/6/2023,Y14ME,Ref: 1, ,Ref: 4,Ref: 1,, , , , , , , 
Quilop,Aunesto,7/7/2023,DV3ME,Ref: 1, , ,Ref: 3,,Ref: 1,Ref: 1, , , , , 
Quilop,Aunesto,7/7/2023,Y12WE,Ref: 1, , ,Ref: 4,,Ref: 1,Ref: 1, , , , , 
Quilop,Aunesto,7/8/2023,DV2MF,Ref: 1, ,Ref: 2,Ref: 1,, , , , , , , 
Quilop,Aunesto,7/8/2023,Y12ME,Ref: 1, ,Ref: 1,Ref: 1,,Ref: 1,Ref: 1,Ref: 1, , , , 
Quilop,Aunesto,7/9/2023,Y10ME,Ref: 1, ,Ref: 1,Ref: 3,,Ref: 1, ,Ref: 1, ,Ref: 1, , 
Rasmussen,Ashelee,12/9/2022,DV1ME,Ref: 1, ,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , , ,, 
Rasmussen,Ashelee,12/10/2022,DV1WE,Ref: 1, , ,Ref: 2, ,Ref: 1, , ,Ref: 1, ,, 
Rasmussen,Ashelee,12/10/2022,U17ME,Ref: 1, ,Ref: 2,Ref: 1, ,Ref: 1,Ref: 1, , , ,, 
Rasmussen,Ashelee,12/11/2022,U17WE,Ref: 1, , ,Ref: 2, , ,Ref: 1,Video: 1, , ,, 
Rasmussen,Ashelee,12/12/2022,U20ME,Ref: 1, ,Ref: 3,Ref: 2, , , , , , ,, 
Rasmussen,Ashelee,12/12/2022,U20WE,Ref: 1, ,Ref: 1,Ref: 1, , ,Ref: 1,Ref: 1, , ,, 
Rasmussen,Ashelee,6/30/2023,DV1ME,Ref: 1, , ,Ref: 2,,Ref: 1, , , , , , 
Rasmussen,Ashelee,7/1/2023,STMME, , , , ,,Ref: 1,Ref: 1,Ref: 1, , , , 
Rasmussen,Ashelee,7/1/2023,U19WE,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Rasmussen,Ashelee,7/4/2023,D1AME,Ref: 1, , ,Ref: 2,,Ref: 1, ,Ref: 1, , , , 
Rasmussen,Ashelee,7/4/2023,STMWE, , , , ,, ,Ref: 1,Ref: 1, ,Ref: 1, , 
Rasmussen,Ashelee,7/5/2023,DV2ME,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 2,Ref: 1, , , , , 
Rasmussen,Ashelee,7/5/2023,Y14WE,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Rasmussen,Ashelee,7/6/2023,Y14ME,Ref: 1, ,Ref: 3,Ref: 1,,Ref: 1,Ref: 1, , , , ,Ref: 1
Rasmussen,Ashelee,7/7/2023,DV3ME,Ref: 1, , ,Ref: 3,,Ref: 2,Ref: 1, , , , , 
Rasmussen,Ashelee,7/7/2023,Y12WE,Ref: 1, , ,Ref: 3,,Ref: 1, ,Ref: 1,Video: 1, , , 
Rasmussen,Ashelee,7/8/2023,Y10WE,Ref: 1, , ,Ref: 1,,Ref: 1, ,Ref: 1, , , , 
Rasmussen,Ashelee,7/8/2023,Y12ME,Ref: 1, ,Ref: 1,Ref: 1,, ,Ref: 1, , , , , 
Rasmussen,Ashelee,7/9/2023,Y10ME,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 1,Ref: 1, ,Video: 1, , , 
Reardon,Patrick,12/9/2022,DV1WF,Ref: 1, , , , ,Ref: 1,Ref: 1, , , ,, 
Reardon,Patrick,12/9/2022,U17MF,Ref: 1, ,Ref: 1,Ref: 3, ,Ref: 1,Ref: 1, ,Ref: 1, ,,Video: 1
Reardon,Patrick,12/10/2022,U20MF,Ref: 2, ,Ref: 4,Ref: 1, , ,Ref: 1, , , ,, 
Reardon,Patrick,12/11/2022,U17WS,Ref: 2, , ,Ref: 4, ,Ref: 2,Ref: 1,Ref: 1, , ,, 
Reardon,Patrick,12/11/2022,U20MS,Ref: 3, ,Ref: 4,Ref: 3, ,Ref: 1, ,Video: 1, , ,, 
Reardon,Patrick,12/12/2022,U20WE,Ref: 1, ,Ref: 1, , ,Ref: 1, , , , ,, 
Reardon,Patrick,12/12/2022,U20WF,Ref: 2, ,Ref: 1,Ref: 3, ,Ref: 2, , , , ,, 
Reardon,Patrick,1/6/2023,DV1MF,Ref: 1, ,Ref: 2,Ref: 3, , , , , , , , 
Reardon,Patrick,1/6/2023,U20WF,Ref: 1, , ,Ref: 3, ,Ref: 1,Ref: 1, , , , , 
Reardon,Patrick,1/7/2023,DV1WF,Ref: 1, , ,Ref: 3, ,Ref: 1, ,Ref: 1, , , , 
Reardon,Patrick,1/7/2023,U20MF,Ref: 1, ,Ref: 2,Ref: 2, ,Ref: 1,Ref: 1, , , , , 
Reardon,Patrick,1/8/2023,DV1WS,Ref: 2, , ,Ref: 1, ,Ref: 2, , , , , , 
Reardon,Patrick,1/8/2023,V50WF,Ref: 1, , , , , , ,Ref: 2,Video: 1,Ref: 1, ,Ref: 1
Reardon,Patrick,1/9/2023,U20MS,Ref: 2, , ,Ref: 4, ,Ref: 2, , , , , , 
Reardon,Patrick,1/9/2023,V60MS,Ref: 1, , , , ,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Ref: 1, , 
Reardon,Patrick,1/9/2023,V80MS, , , , , , , , , , , , 
Reardon,Patrick,2/17/2023,U20MF,Ref: 1, ,Ref: 3,Ref: 2, ,Ref: 2, ,Ref: 1, , , , 
Reardon,Patrick,2/18/2023,U20WF,Ref: 1, ,Ref: 2,Ref: 2, , ,Ref: 1,Ref: 1, , , , 
Reardon,Patrick,2/19/2023,U17MF,Ref: 1, ,Ref: 3, , ,Ref: 1,Ref: 1, , , , , 
Reardon,Patrick,2/19/2023,U20WS,Ref: 2, ,Ref: 2,Ref: 1, ,Ref: 2, , , , , , 
Reardon,Patrick,2/20/2023,U17WF,Ref: 1, ,Ref: 1,Ref: 2, ,Ref: 1, ,Video: 1, , , , 
Reardon,Patrick,6/2/2023,DV2MF,Ref: 1,, ,Ref: 2, ,Ref: 3,Ref: 1, , , , , 
Reardon,Patrick,6/2/2023,U19WF,Ref: 1,, ,Ref: 1, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Reardon,Patrick,6/3/2023,DV2ME,Ref: 1,, ,Ref: 3, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Reardon,Patrick,6/3/2023,U16WF,Ref: 1,, , , ,Ref: 2, , , , , , 
Reardon,Patrick,6/4/2023,DV2WF,Ref: 1,, , , , , , , , , , 
Reardon,Patrick,6/4/2023,U16WE,Ref: 1,, , , ,Ref: 1,Ref: 1,Ref: 1, , , , 
Reardon,Patrick,6/4/2023,U19MF, ,, ,Ref: 2, ,Ref: 1, , , , , , 
Reza,Mohamad,2/17/2023,U17WE,Ref: 1, ,Ref: 1,Ref: 1, ,Ref: 1, ,Ref: 1, , , ,Ref: 1
Reza,Mohamad,2/18/2023,U20ME,Ref: 1, ,Ref: 3,Ref: 2, , , , ,Video: 1, , , 
Reza,Mohamad,2/19/2023,JTMME, , , , , ,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Ref: 1, 
Reza,Mohamad,2/20/2023,U17ME,Ref: 1, ,Ref: 5,Ref: 3, ,Ref: 2, , , , , , 
Reza,Mohamad,6/2/2023,DV2WE,Ref: 1,, , , ,Ref: 2,Ref: 1,Ref: 1, , , , 
Reza,Mohamad,6/2/2023,U19ME,Ref: 1,,Ref: 2,Ref: 3, , ,Ref: 1, , , , , 
Reza,Mohamad,6/3/2023,DV2ME,Ref: 1,, ,Ref: 2, ,Ref: 3,Ref: 1, , , , , 
Reza,Mohamad,6/3/2023,U19WE,Ref: 1,, ,Ref: 2, ,Ref: 2,Ref: 1, , , , , 
Reza,Mohamad,6/4/2023,U16ME,Ref: 2,, ,Ref: 4, ,Ref: 2,Ref: 2,Ref: 1, , , , 
Reza,Mohamad,6/4/2023,U16WE, ,, , , ,Ref: 2,Ref: 1, , , , , 
Roat,Kyle,10/7/2022,DV1MF,Ref: 1, , , ,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , , , 
Roat,Kyle,10/8/2022,U17ME,Ref: 1, ,Ref: 1, , , , , , , , , 
Roat,Kyle,10/8/2022,U17WF,Ref: 1, , ,Ref: 3, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Roat,Kyle,10/9/2022,DV1WF,Ref: 1, , ,Ref: 3, ,Ref: 1, , , , , , 
Roat,Kyle,10/9/2022,U17MF,Ref: 1, ,Ref: 2,Ref: 2, ,Ref: 1, , , , , , 
Roat,Kyle,10/10/2022,Y14MF,Ref: 1, , ,Ref: 3, ,Ref: 2,Ref: 1, ,Ref: 1, , , 
Roat,Kyle,12/9/2022,DV1WF,Ref: 1, , ,Ref: 1, ,Ref: 1, , , , ,, 
Roat,Kyle,12/9/2022,U17MF,Ref: 1, , , , , , , , , ,, 
Roat,Kyle,12/10/2022,U20MF,Ref: 1, ,Ref: 2,Ref: 1, ,Ref: 1, ,Video: 1, , ,, 
Roat,Kyle,12/11/2022,DV1MF,Ref: 1, ,Ref: 1,Ref: 1, , , , , , ,, 
Roat,Kyle,12/11/2022,U17WF,Ref: 1, , ,Ref: 2, ,Ref: 1,Ref: 1,Video: 1, ,Ref: 1,, 
Roat,Kyle,12/12/2022,U20WF,Ref: 2, , ,Ref: 1, ,Ref: 1,Ref: 1,Video: 1, , ,, 
Roat,Kyle,1/6/2023,DV1MF,Ref: 1, ,Ref: 1,Ref: 2, , , , , , , , 
Roat,Kyle,1/6/2023,U20WF, , , ,Ref: 2, ,Ref: 1, , , , , , 
Roat,Kyle,1/7/2023,DV1WF,Ref: 1, , ,Ref: 3, ,Ref: 1, , , , , , 
Roat,Kyle,1/7/2023,U20MF,Ref: 1, , , , ,Ref: 1,Ref: 1, , , , , 
Roat,Kyle,1/8/2023,U20WE,Ref: 1, ,Ref: 1,Ref: 4, ,Ref: 1, ,Ref: 1, , , , 
Roat,Kyle,1/8/2023,V40WF, , , , , , , , , ,Ref: 1, , 
Roat,Kyle,1/8/2023,V60WF, , , , , , , , ,Ref: 1, , , 
