Last Name,First Name,Event,Date,Pools,Pools,Table of 512,Table of 256,Table of 128,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Hendawy,Ahmed,DV1WF,2/16/2025,Ref: 1,,,,,,,,,,,,
Hendawy,Ahmed,U17ME,2/16/2025,Ref: 1,,,,,,,,,,,,
Hendawy,Ahmed,U17MF,2/16/2025,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,,,,,
Hendawy,Ahmed,U17WE,2/17/2025,Ref: 1,,,Ref: 2,Ref: 3,,Ref: 2,Ref: 1,,,,,
Hendawy,Ahmed,U17WF,2/17/2025,Ref: 1,,,,,,,,,,,,
Hendawy,Ahmed,U16WF,3/7/2025,,,,Ref: 1,Ref: 1,,Ref: 1,,,,,,
Hendawy,Ahmed,Y12MF,3/7/2025,Ref: 1,,,Ref: 4,Ref: 2,,Ref: 1,Ref: 1,,,,,
Hendawy,Ahmed,Y10MF,3/8/2025,Ref: 1,,,,Ref: 4,,,,,,,,
Hendawy,Ahmed,Y14WF,3/8/2025,,,,Ref: 2,Ref: 3,,Ref: 1,Ref: 1,,,,,
Hendawy,Ahmed,Y10WF,3/9/2025,Ref: 1,,,,Ref: 1,,Ref: 3,Ref: 1,Ref: 1,,Ref: 1,,
Hendawy,Ahmed,Y12WF,3/10/2025,Ref: 2,,,Ref: 3,Ref: 5,,Ref: 2,,,Ref: 1,,,
Hernandez Cuesta,Michel,DV1WS,10/4/2024,Ref: 1,,,Ref: 1,Ref: 3,,Ref: 2,Ref: 1,Video: 1,,,,
Hernandez Cuesta,Michel,U20MS,10/4/2024,Ref: 2,,,Ref: 6,Ref: 3,,Ref: 1,,Video: 1,,,,
Hernandez Cuesta,Michel,DV2MS,10/5/2024,Ref: 2,,,Ref: 4,Ref: 5,,Ref: 2,Ref: 1,,,,,
Hernandez Cuesta,Michel,U20WS,10/5/2024,Ref: 2,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,Video: 1,,,,
Hernandez Cuesta,Michel,DV1MS,10/6/2024,Ref: 2,,,Ref: 4,Ref: 3,,Ref: 1,,Video: 1,,,,
Hernandez Cuesta,Michel,DV2WS,10/7/2024,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 2,Ref: 1,,,,
Hernandez Cuesta,Michel,U20MS,11/8/2024,Ref: 2,,,Ref: 5,Ref: 3,,Ref: 3,Ref: 1,Video: 1,,,,
Hernandez Cuesta,Michel,Y14MF,11/8/2024,Ref: 1,,,,Ref: 2,,,Ref: 1,,,,,
Hernandez Cuesta,Michel,CTMMS,11/9/2024,,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,
Hernandez Cuesta,Michel,U17WS,11/9/2024,Ref: 2,,,,Ref: 3,,Ref: 1,Ref: 1,Video: 1,,,,
Hernandez Cuesta,Michel,U17MS,11/10/2024,Ref: 2,,,Ref: 6,Ref: 2,,Ref: 2,,,,,,
Hernandez Cuesta,Michel,Y14WS,11/10/2024,Ref: 2,,,,Ref: 5,,,,,,,,
Hernandez Cuesta,Michel,Y14MS,11/11/2024,Ref: 2,,,,Ref: 8,,Ref: 2,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,Ref: 1
Hernandez Cuesta,Michel,U17MS,12/6/2024,Ref: 2,,,Ref: 2,Ref: 5,,Ref: 2,Ref: 1,Ref: 1,,,,
Hernandez Cuesta,Michel,U20WS,12/6/2024,Ref: 2,,,,Ref: 4,,Ref: 3,Ref: 1,Ref: 1,,,,
Hernandez Cuesta,Michel,U20MS,12/7/2024,Ref: 2,,,Ref: 5,Ref: 5,,Ref: 2,Ref: 1,,,,,
Hernandez Cuesta,Michel,U17ME,12/8/2024,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,,,,,
Hernandez Cuesta,Michel,U17WS,12/8/2024,Ref: 2,,,,Ref: 4,,Ref: 2,Ref: 1,,Ref: 1,,,
Hernandez Cuesta,Michel,DV1MS,1/3/2025,Ref: 2,,,Ref: 2,Ref: 5,,Ref: 1,Ref: 1,,,,,
Hernandez Cuesta,Michel,V50WS,1/3/2025,Ref: 1,,,,,,,,Ref: 2,Video: 2,Ref: 1,,
Hernandez Cuesta,Michel,DV1WS,1/4/2025,Ref: 2,,,,Ref: 4,,Ref: 1,Ref: 1,,,,,
Hernandez Cuesta,Michel,V60MS,1/4/2025,Ref: 1,,,,,,,Ref: 1,Ref: 2,Ref: 1  Video: 1,Ref: 1,,
Hernandez Cuesta,Michel,VETMS,1/5/2025,Ref: 1,,,,,,Ref: 3,Ref: 2,Ref: 1,,Video: 1,,Video: 1
Hernandez Cuesta,Michel,V70ME,1/6/2025,Ref: 1,,,,,,,Ref: 2,Ref: 1,Ref: 1,,,
Hernandez Cuesta,Michel,VTMWS,1/6/2025,,,,,,,,,,Ref: 1,Ref: 1,,Ref: 1
Hernandez Cuesta,Michel,DV1WS,2/14/2025,Ref: 2,,,Ref: 1,Ref: 4,,Ref: 1,,Video: 1,,,,
Hernandez Cuesta,Michel,U20WE,2/14/2025,Ref: 1,,,,,,,,,,,,
Hernandez Cuesta,Michel,DV1MS,2/15/2025,Ref: 2,,,Ref: 3,Ref: 4,,Ref: 1,Ref: 1,,,,,
Hernandez Cuesta,Michel,U20WS,2/15/2025,Ref: 2,,,Ref: 3,Ref: 1,,Ref: 3,,,Video: 1,,,
Hernandez Cuesta,Michel,U17WS,2/16/2025,Ref: 2,,,Ref: 3,Ref: 4,,Ref: 1,,,,,,
Hernandez Cuesta,Michel,U20MS,2/16/2025,Ref: 2,,Ref: 1,Ref: 4,Ref: 3,,Ref: 1,,,,,,
Hernandez Cuesta,Michel,U17MS,2/17/2025,Ref: 2,,,Ref: 4,Ref: 2,,Ref: 1,Ref: 2,Video: 1,,,,
Hernandez Cuesta,Michel,U17WE,2/17/2025,,,,Ref: 3,Ref: 2,,Ref: 1,,,,,,
Hernandez Cuesta,Michel,U16MS,3/7/2025,Ref: 2,,,Ref: 3,Ref: 4,,Ref: 2,Ref: 1,Video: 1,,,,
Hernandez Cuesta,Michel,Y12WS,3/8/2025,Ref: 2,,,,Ref: 6,,Ref: 2,Ref: 1,Ref: 1,,Video: 1,,
Hernandez Cuesta,Michel,Y14MS,3/8/2025,Ref: 2,,,Ref: 7,Ref: 4,,Ref: 2,Ref: 1,,,Video: 1,,
Hernandez Cuesta,Michel,Y12MS,3/9/2025,Ref: 2,,,Ref: 2,Ref: 3,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,,
Hernandez Cuesta,Michel,Y14WS,3/9/2025,Ref: 2,,,Ref: 6,Ref: 3,,Ref: 1,Ref: 1,,,,,
Hernandez Cuesta,Michel,U16WS,3/10/2025,Ref: 2,,,,Ref: 6,,Ref: 2,Ref: 2,Video: 1,Video: 1,,,
Hernandez Cuesta,Michel,Y10MS,3/10/2025,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,Ref: 1,Video: 1,Ref: 1,,
Hernandez Cuesta,Michel,DV1WS,4/11/2025,Ref: 2,,,,Ref: 4,,Ref: 4,Ref: 1,Ref: 1,,,,
Hernandez Cuesta,Michel,V40MS,4/11/2025,Ref: 1,,,,,,,Ref: 2,Ref: 1,,,,Ref: 1
Hernandez Cuesta,Michel,DV1MS,4/12/2025,Ref: 2,,,,Ref: 3,,Ref: 2,,Ref: 1,Ref: 1,,,
Hernandez Cuesta,Michel,VETMS,4/12/2025,Ref: 1,,,,,,Ref: 1,,Ref: 1,,,,
Hernandez Cuesta,Michel,U19MS,4/13/2025,Ref: 2,,,Ref: 3,Ref: 3,,Ref: 2,Ref: 1,,Ref: 1,,,
Hernandez Cuesta,Michel,V40WS,4/13/2025,Ref: 1,,,,,,,Ref: 1,Ref: 2,Ref: 1  Video: 1,Video: 1,,
Hernandez Cuesta,Michel,U19WS,4/14/2025,Ref: 2,,,Ref: 2,Ref: 5,,Ref: 2,,Ref: 1,,,,
Hernandez Cuesta,Michel,U19MS,5/16/2025,Ref: 2, , , ,Ref: 4, ,Ref: 3, , ,Ref: 1,Ref: 1, , 
Hernandez Cuesta,Michel,U16WS,5/17/2025,Ref: 2, , , ,Ref: 2, ,Ref: 3,Ref: 2, , , , ,Ref: 1
Hernandez Cuesta,Michel,U19WS,5/18/2025,Ref: 2, , , ,Ref: 5, ,Ref: 3, , , , , ,Video: 1
Hernandez,Rhandall,DV1WS,10/4/2024,Ref: 2,,,Ref: 1,Ref: 3,,Ref: 2,,,,,,
Hernandez,Rhandall,U20MS,10/4/2024,Ref: 2,,,Ref: 7,Ref: 2,,Ref: 2,Ref: 1,Ref: 1,,,,
Hernandez,Rhandall,DV2MS,10/5/2024,Ref: 2,,,Ref: 3,Ref: 4,,Ref: 3,,Ref: 1,,,,
Hernandez,Rhandall,U20WS,10/5/2024,Ref: 2,,,Ref: 2,Ref: 1,,Ref: 2,,,,,,
Hernandez,Rhandall,DV1MS,10/6/2024,Ref: 2,,,Ref: 2,Ref: 3,,Ref: 1,,,,,,
Hernandez,Rhandall,DV2WE,10/6/2024,Ref: 1,,,Ref: 2,Ref: 3,,Ref: 2,Ref: 1,,,,,
Hernandez,Rhandall,DV2WS,10/7/2024,Ref: 1,,,,Ref: 1,,Ref: 1,Ref: 1,,,,,
Hernandez,Rhandall,U20ME,11/8/2024,Ref: 1,,,Ref: 2,Ref: 2,,,,,,,,
Hernandez,Rhandall,U20MS,11/8/2024,Ref: 1,,,Ref: 4,Ref: 3,,Ref: 1,Ref: 1,Video: 1,Ref: 1,,,
Hernandez,Rhandall,U17WS,11/9/2024,Ref: 2,,,Ref: 6,Ref: 6,,,Ref: 1,Video: 1,,,,
Hernandez,Rhandall,Y14ME,11/9/2024,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,Ref: 1,Video: 1,,,
Hernandez,Rhandall,U17MS,11/10/2024,Ref: 2,,,Ref: 4,Ref: 2,,Ref: 2,Ref: 1,,,,,
Hernandez,Rhandall,Y14WE,11/10/2024,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,,,,,
Hernandez,Rhandall,U20WS,11/11/2024,Ref: 2,,,Ref: 3,Ref: 4,,Ref: 3,Ref: 1,Video: 1,,,,
Hernandez,Rhandall,U20ME,12/6/2024,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 1,Ref: 1,,,,,
Hernandez,Rhandall,U20WS,12/6/2024,Ref: 2,,,,Ref: 5,,Ref: 2,,,,,,
Hernandez,Rhandall,U20MS,12/7/2024,Ref: 2,,,Ref: 5,Ref: 5,,Ref: 1,Ref: 1,Ref: 1,,,,
Hernandez,Rhandall,U17ME,12/8/2024,Ref: 1,,,Ref: 2,Ref: 2,,,Ref: 1,,,,,
Hernandez,Rhandall,U17WS,12/8/2024,Ref: 2,,,,Ref: 4,,Ref: 1,Ref: 1,Ref: 1,,,,
Hernandez,Rhandall,DV1WS,2/14/2025,Ref: 2,,,Ref: 1,Ref: 4,,Ref: 2,,,,,,
Hernandez,Rhandall,U20WE,2/14/2025,Ref: 1,,,,,,,,,,,,
Hernandez,Rhandall,DV1MS,2/15/2025,Ref: 2,,,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,,,,,
Hernandez,Rhandall,U20WS,2/15/2025,Ref: 2,,,Ref: 4,Ref: 2,,Ref: 1,Ref: 1,,,,,
Hernandez,Rhandall,U17WS,2/16/2025,Ref: 2,,,Ref: 4,Ref: 4,,Ref: 2,,Ref: 1,,,,
Hernandez,Rhandall,U20MS,2/16/2025,Ref: 2,,,Ref: 5,Ref: 1,,Ref: 1,,Video: 1,,,,
Hernandez,Rhandall,U17MS,2/17/2025,Ref: 2,,,Ref: 6,Ref: 1,,,Ref: 1,,,,,
Hernandez,Rhandall,U17WE,2/17/2025,,,,Ref: 2,Ref: 3,,Ref: 1,Ref: 1,,,,,
Hernandez,Rhandall,U16MS,3/7/2025,Ref: 2,,,Ref: 3,Ref: 4,,Ref: 2,Ref: 1,Video: 1,,,,
Hernandez,Rhandall,Y12WS,3/8/2025,Ref: 2,,,,,,,,,,Video: 1,,
Hernandez,Rhandall,Y14MS,3/8/2025,Ref: 2,,,Ref: 7,Ref: 2,,Ref: 2,Ref: 1,,,,,
Hernandez,Rhandall,Y12MS,3/9/2025,Ref: 2,,,Ref: 3,Ref: 4,,Ref: 1,Ref: 2,,,,,
Hernandez,Rhandall,Y14WS,3/9/2025,Ref: 2,,,Ref: 6,Ref: 4,,Ref: 2,Ref: 2,,,,,
Hernandez,Rhandall,U16WS,3/10/2025,Ref: 2,,,Ref: 2,Ref: 4,,Ref: 2,Ref: 1,,,,,
Hernandez,Rhandall,Y10MS,3/10/2025,Ref: 1,,,,Ref: 2,,Ref: 3,Ref: 2,,Video: 1,Ref: 1,,
Hernandez,Rhandall,V40MS,4/11/2025,Ref: 1,,,,,,,Ref: 2,Ref: 1,Ref: 1,,,
Hernandez,Rhandall,V70MS,4/11/2025,Ref: 1,,,,,,,,Ref: 2,Ref: 1  Video: 1,Video: 1,,
Hernandez,Rhandall,DV1MS,4/12/2025,Ref: 2,,,,Ref: 4,,Ref: 2,Ref: 1,Ref: 1,,,,
Hernandez,Rhandall,VETMS,4/12/2025,Ref: 1,,,,,,Ref: 1,Ref: 2,,,,,
Hernandez,Rhandall,U19MS,4/13/2025,Ref: 2,,,Ref: 2,Ref: 4,,Ref: 2,Ref: 1,Ref: 1,,,,
Hernandez,Rhandall,V60WS,4/13/2025,Ref: 1,,,,,,,Ref: 2,Ref: 3,Ref: 2  Video: 1,Ref: 1,,
Hernandez,Rhandall,U19WS,4/14/2025,Ref: 2,,,Ref: 2,Ref: 7,,Ref: 3,Ref: 1,Ref: 1,,,,
Herring,Joshua,U16MS,3/7/2025,Ref: 2,,,Ref: 1,,,,,Video: 1,,Video: 1,,
Herring,Joshua,Y10WS,3/7/2025,Ref: 2,,,,,,,,,Video: 1,,,Video: 1
Herring,Joshua,Y12WS,3/8/2025,Ref: 2,,,Ref: 2,Ref: 2,,Ref: 2,Ref: 2,,,,,
Herring,Joshua,Y14MS,3/8/2025,Ref: 2,,,,,,,,,Video: 1,,,
Herring,Joshua,Y12MS,3/9/2025,Ref: 2,,,Ref: 3,,,,,,,,,
Herring,Joshua,Y14WS,3/9/2025,Ref: 2,,,,,,Ref: 1,Ref: 1,Ref: 1,Video: 1,,,
Herring,Joshua,U16WS,3/10/2025,Ref: 2,,,Ref: 2,Ref: 4,,Ref: 2,Ref: 1,Ref: 1  Video: 1,Ref: 1,Ref: 1,,
Herring,Joshua,Y10MS,3/10/2025,Ref: 1,,,,,,Ref: 4,,Ref: 1,,,,
Hicks,Zachary,DV1WE,1/6/2025,Ref: 1,,,,,,,,,,,,
Hicks,Zachary,V60ME,1/6/2025,Ref: 1,,,,,,,Ref: 2,Ref: 1,,,,
Hill,Molly,U17WE,11/9/2024,Ref: 1,,,Ref: 2,Ref: 2,,,,,Video: 1,,,
Hill,Molly,Y14ME,11/9/2024,Ref: 1,,,Ref: 2,Ref: 2,,Ref: 1,,,,Video: 1,,
Hill,Molly,U17ME,11/10/2024,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,Video: 1,,,,
Hill,Molly,U20MF,11/11/2024,Ref: 2,,,Ref: 3,,,Ref: 1,,,,,,
Hill,Molly,U17WE,1/4/2025,Ref: 1,,,,Ref: 1,,Ref: 1,Ref: 1,,,,,
Hill,Molly,V40WE,1/4/2025,Ref: 1,,,,,,,Ref: 2,Ref: 1,Ref: 1,,,
Hill,Molly,DV1ME,1/5/2025,Ref: 1,Ref: 1,,Ref: 1,Ref: 2,,,,Video: 1,,,,
Hill,Molly,DV1WE,1/6/2025,Ref: 1,,,,,,,,,,,,
Hill,Molly,V50ME,1/6/2025,Ref: 1,,,,,,Ref: 4,Ref: 2,Ref: 1,Ref: 1,,,
Hill,Molly,Y14ME,3/8/2025,Ref: 2,,,,,,,,,Video: 1,,,Video: 1
Hill,Molly,Y12ME,3/9/2025,Ref: 1,,,Ref: 2,,,Ref: 2,,Ref: 1,Video: 1,,,
Hill,Molly,Y14WE,3/9/2025,Ref: 1,,,Ref: 2,Ref: 3,,,,,Video: 1,,,
Hill,Molly,U16MF,3/10/2025,Ref: 2,,,Ref: 3,Ref: 2,,,,,,,,
Hill,Molly,DV1ME,4/11/2025,Ref: 1,,,,Ref: 2,,Ref: 1,Ref: 1,Video: 1,Video: 1,,,Ref: 1
Hill,Molly,U19ME,4/12/2025,Ref: 1,,,Ref: 2,Ref: 2,,,,Ref: 1,,,,
Ho,Fidelia,U17ME,1/3/2025,Ref: 1,,,,Ref: 3,,,,,,,,
Ho,Fidelia,VETWE,1/3/2025,Ref: 1,,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Ho,Fidelia,DV1MF,1/4/2025,Ref: 1,,,Ref: 1,Ref: 3,,,,,,,,
Ho,Fidelia,V50WE,1/4/2025,Ref: 1,,,,,,,Ref: 2,,Ref: 1,,,
Ho,Fidelia,U17WF,1/5/2025,Ref: 1,,,,,,Ref: 1,Ref: 1,Ref: 1,Video: 1,,,
Ho,Fidelia,V80WF,1/5/2025,Ref: 1,,,,,,,,,,Video: 1,,Ref: 1
Ho,Fidelia,VETMF,1/5/2025,,,,,,,Ref: 2,Ref: 1,Ref: 1,,,,
Ho,Fidelia,U17MF,1/6/2025,,,,,Ref: 3,,Ref: 1,Ref: 1,,,,,
Ho,Fidelia,V60ME,1/6/2025,,,,,,,,,,,Ref: 1,,
Ho,Fidelia,VETWF,1/6/2025,Ref: 1,,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Ho,Fidelia,DV1WE,4/12/2025,Ref: 1,,,,Ref: 2,,Ref: 1,,,,,,
Ho,Fidelia,VETWE,4/12/2025,Ref: 1,,,,,,Ref: 3,Ref: 1,,Ref: 1,,,
Ho,Fidelia,U19WE,4/13/2025,Ref: 1,,,,Ref: 3,,Ref: 1,,,,,,
Ho,Fidelia,U19WF,4/13/2025,Ref: 1,,,,Ref: 3,,Ref: 1,,,,,,
Ho,Fidelia,DV1MF,4/14/2025,Ref: 1,,,,Ref: 1,,Ref: 1,,,,,,
Hone,Katarina,DV1WS,10/4/2024,Ref: 2,,,,,,Ref: 1,,Ref: 1,Ref: 1,,,
Hone,Katarina,U20MS,10/4/2024,Ref: 2,,,Ref: 5,Ref: 4,,,,,,,,
Hone,Katarina,U20WS,10/5/2024,Ref: 2,,,Ref: 5,Ref: 3,,Ref: 1,Ref: 3,,Ref: 1,,,Ref: 1
Hone,Katarina,DV1MS,10/6/2024,Ref: 2,,,Ref: 2,Ref: 2,,Ref: 2,Ref: 1,Ref: 1,,,,
Hone,Katarina,U20ME,10/6/2024,,,,Ref: 2,Ref: 2,,,,,,,,
Hone,Katarina,DV2WS,10/7/2024,Ref: 1,,,,Ref: 2,,Ref: 2,,,,,,
Hone,Katarina,U20MF,10/7/2024,Ref: 1,,,,,,,,,,,,
Hone,Katarina,U17MF,11/9/2024,Ref: 1,,,Ref: 3,Ref: 1,,Ref: 2,Ref: 1,Ref: 1,,,,
Hone,Katarina,U17WS,11/9/2024,Ref: 2,,,Ref: 3,Ref: 4,,Ref: 3,Ref: 1,Ref: 1,,,,
Hone,Katarina,U17MS,11/10/2024,Ref: 2,,,Ref: 1,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,,
Hone,Katarina,U20WS,11/11/2024,Ref: 2,,,Ref: 5,Ref: 4,,Ref: 4,Ref: 1,Ref: 1,Video: 1,Ref: 1,,
Hone,Katarina,U17MS,12/6/2024,Ref: 2,,,Ref: 2,Ref: 5,,Ref: 3,Ref: 1,Ref: 2,,Ref: 1,,
Hone,Katarina,U20WS,12/6/2024,Ref: 2,,,Ref: 1,Ref: 1,,,Ref: 1,Ref: 2,Ref: 1,,,
Hone,Katarina,U17WF,12/7/2024,Ref: 1,,,,Ref: 3,,Ref: 2,Ref: 1,Ref: 1,,,,
Hone,Katarina,U20MS,12/7/2024,Ref: 2,,,Ref: 5,Ref: 5,,Ref: 2,Ref: 1,,,,,
Hone,Katarina,U17ME,12/8/2024,Ref: 1,,,,,,,,,,,,
Hone,Katarina,U17WS,12/8/2024,Ref: 2,,,,,,,,,,,,Ref: 1
Hone,Katarina,DV1MS,1/3/2025,Ref: 2,,,Ref: 1,Ref: 4,,Ref: 2,Ref: 1,Ref: 1,,,,
Hone,Katarina,V60WS,1/3/2025,Ref: 1,,,,,,,Ref: 1,,Video: 1,Ref: 1,,
Hone,Katarina,DV1WS,1/4/2025,Ref: 2,,,,,,,,Ref: 1,Ref: 1,Ref: 1,,
Hone,Katarina,V40MS,1/4/2025,,,,,,,,Ref: 2,Ref: 1,Video: 1,Ref: 1,,
Hone,Katarina,U17MS,1/5/2025,Ref: 2,,,,Ref: 3,,Ref: 3,Ref: 1,Ref: 1,,Ref: 1,,
Hone,Katarina,VETWS,1/5/2025,Ref: 1,,,,,,,Ref: 2,,Ref: 1,,,
Hone,Katarina,U17WS,1/6/2025,Ref: 2,,,,Ref: 3,,Ref: 2,Ref: 2,Video: 1,Ref: 1,,,
Hone,Katarina,DV1WS,2/14/2025,Ref: 2,,,,Ref: 4,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,,
Hone,Katarina,U20WE,2/14/2025,Ref: 1,,,Ref: 2,Ref: 1,,,,,,,,
Hone,Katarina,DV1MS,2/15/2025,Ref: 2,,,Ref: 2,Ref: 2,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,
Hone,Katarina,U20WS,2/15/2025,Ref: 2,,,Ref: 6,Ref: 5,,Ref: 2,Ref: 2,,Video: 1,Ref: 1,,
Hone,Katarina,U17WS,2/16/2025,Ref: 2,,,Ref: 3,Ref: 4,,Ref: 2,Ref: 2,Video: 1,,,,Ref: 1
Hone,Katarina,U20MS,2/16/2025,Ref: 2,,,Ref: 6,Ref: 3,,Ref: 2,Ref: 1,Video: 1,Ref: 1,,,Ref: 1
Hone,Katarina,U17MS,2/17/2025,Ref: 2,,,Ref: 4,Ref: 5,,Ref: 2,Ref: 1,Video: 1,Video: 1,,,
Hone,Katarina,DV1WS,4/11/2025,Ref: 2,,,,Ref: 4,,Ref: 3,Ref: 1,Ref: 1,Video: 1,,,
Hone,Katarina,V50MS,4/11/2025,Ref: 1,,,,,,,Ref: 2,Ref: 1,Ref: 1  Video: 1,Video: 1,,
Hone,Katarina,DV1MS,4/12/2025,Ref: 2,,,,Ref: 5,,Ref: 2,Ref: 1,,Video: 1,,,Ref: 1
Hone,Katarina,U19MS,4/13/2025,Ref: 2,,,,,,,,Video: 1,,Ref: 1,,
Hone,Katarina,V50WS,4/13/2025,Ref: 1,,,,,,,,,Ref: 1,Video: 1,,
Hone,Katarina,U19WS,4/14/2025,Ref: 2,,,Ref: 2,Ref: 5,,Ref: 3,Ref: 1,Ref: 1,Video: 1,,,
Huang,Madeline,U19MS,5/16/2025,Ref: 2, , , ,Ref: 5, ,Ref: 2,Ref: 2,Ref: 1,Ref: 1, , , 
Huang,Madeline,U16WS,5/17/2025,Ref: 2, , , ,Ref: 2, ,Ref: 1,Ref: 1,Ref: 2,Ref: 1, , , 
Huang,Madeline,U19WE,5/17/2025,Ref: 1, , , ,Ref: 1, , , , , , , , 
Huang,Madeline,U19WS,5/18/2025,Ref: 2, , , ,Ref: 7, ,Ref: 1,Ref: 2,Ref: 1, ,Ref: 1, , 
Hue,Harrison,U20WS,10/5/2024,Ref: 2,,,,,,,,Video: 1,Video: 1,Ref: 1,,Video: 1
Hue,Harrison,DV1MS,10/6/2024,Ref: 2,,,Ref: 3,Ref: 3,,Ref: 1,Ref: 1,Video: 1,Video: 1,,,
Hue,Harrison,DV2WF,10/7/2024,,,,,Ref: 2,,Ref: 1,,,,,,
Hue,Harrison,DV2WS,10/7/2024,Ref: 1,,,,,,,,,,Video: 1,,
Hue,Harrison,DV1WS,4/11/2025,Ref: 2,,,,Ref: 4,,Ref: 3,Ref: 2,Ref: 1,,,,
Hue,Harrison,V40MS,4/11/2025,,,,,,,,Ref: 2,Ref: 1,Video: 2,Video: 1,,
Hue,Harrison,DV1MS,4/12/2025,Ref: 2,,,,Ref: 2,,Ref: 2,Ref: 1,Ref: 1,,,,
Hue,Harrison,VETMS,4/12/2025,Ref: 1,,,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,
Hue,Harrison,JTMWS,4/13/2025,,,,,,,,,Ref: 2,Ref: 1,Ref: 1,,Ref: 1
Hue,Harrison,U19MS,4/13/2025,Ref: 2,,,,,,Ref: 1,Ref: 1,Video: 1,Video: 1,,,
Hue,Harrison,U19WS,4/14/2025,Ref: 2,,,Ref: 2,Ref: 6,,Ref: 1,Ref: 1,,Ref: 1,Ref: 1,,
Hue,Harrison,U19MF,5/16/2025, , , , ,Ref: 1, ,Ref: 1, , , , , , 
Hue,Harrison,U19MS,5/16/2025,Ref: 2, , , ,Ref: 4, ,Ref: 2,Ref: 1, ,Ref: 1, , ,Ref: 1
Hue,Harrison,U16WS,5/17/2025,Ref: 2, , , ,Ref: 1, ,Ref: 3,Ref: 1,Ref: 1, ,Ref: 1, , 
Hue,Harrison,U16MS,5/18/2025,Ref: 2, , , ,Ref: 4, ,Ref: 4,Ref: 1,Ref: 1,Ref: 1,Ref: 1, ,Video: 1
Huemer,Jackson,DV1ME,10/4/2024,Ref: 1,Ref: 1,,Ref: 4,,,Ref: 1,,Video: 1,,,,
Huemer,Jackson,DV2ME,10/5/2024,Ref: 1,,,,,,,,,,,,
Huemer,Jackson,U20WE,10/5/2024,Ref: 1,,,,,,,,,,,,
Huemer,Jackson,V60WE,1/4/2025,,,,,,,,,,Ref: 1,Video: 1,,
Huemer,Jackson,DV1ME,1/5/2025,,,,,,Ref: 1,Ref: 1,,,,Video: 1,,
Huemer,Jackson,DV1WE,1/6/2025,Ref: 1,,,,Ref: 3,,Ref: 2,,Video: 1,Video: 1,,,
Huemer,Jackson,DV1ME,4/11/2025,Ref: 1,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,Video: 1,,,,
Huemer,Jackson,V50WE,4/11/2025,,,,,,,Ref: 1,Ref: 2,Ref: 2,Video: 1,Ref: 1,,Video: 1
Huemer,Jackson,DV1WE,4/12/2025,,,,,,,,,Ref: 1,Video: 1,,,
Huemer,Jackson,U19ME,4/12/2025,Ref: 1,,,Ref: 3,Ref: 2,,Ref: 1,Ref: 1,Video: 1,Video: 1,,,Video: 1
Huemer,Jackson,U19WE,4/13/2025,Ref: 1,,,,,,,,,,,,
Huemer,Jackson,V50ME,4/13/2025,Ref: 1,,,,,,Ref: 2,Ref: 2,Ref: 1,,Video: 1,,
Huemer,Jackson,V60ME,4/13/2025,,,,,,,,,,,Video: 1,,
Imhof,Adelia,U16ME,3/7/2025,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,,Ref: 1,,,
Imhof,Adelia,Y12WE,3/8/2025,Ref: 1,,,,,,,,,Video: 1,,,
Imhof,Adelia,Y14ME,3/8/2025,Ref: 2,,,Ref: 6,,,,,,,,,
Imhof,Adelia,Y12ME,3/9/2025,Ref: 1,,,Ref: 2,Ref: 1,,Ref: 1,,,,,,
Imhof,Adelia,Y14WE,3/9/2025,Ref: 1,,,Ref: 4,Ref: 2,,,Ref: 1,,Ref: 1,,,
Imhof,Adelia,Y10ME,3/10/2025,Ref: 1,,,,Ref: 2,,Ref: 2,Ref: 1,Ref: 2,Ref: 1,Video: 1,,
Imhof,Adelia,U16WE,5/16/2025,Ref: 1, , , ,Ref: 2, ,Ref: 1, ,Ref: 1, , , , 
Imhof,Adelia,U19MF,5/16/2025,Ref: 1, , , , , , , , , , , , 
