Last Name,First Name,Event,Date,Pools,Pools,Table of 512,Table of 256,Table of 128,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Lendes-Panegue,Juan,U20WS,1/23/2026,Ref: 2, , , ,Ref: 5,,Ref: 2,Ref: 1,Ref: 1, , , ,Video: 1
Lendes-Panegue,Juan,U17WF,1/24/2026,Ref: 1, , , ,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Lendes-Panegue,Juan,U20MS,1/24/2026,Ref: 1, , , ,Ref: 1,,Ref: 1,Ref: 1, ,Ref: 1, , , 
Lendes-Panegue,Juan,U17MS,1/25/2026,Ref: 1, , , , ,, , , , , , , 
Lendes-Panegue,Juan,U17WS,1/25/2026, , , , , ,, ,Ref: 1, ,Ref: 1, , , 
Lendes-Panegue,Juan,DV1WF,2/12/2026,Ref: 1, , , ,Ref: 1,,Ref: 1, , , , , , 
Lendes-Panegue,Juan,DV1WS,2/12/2026,Ref: 2, , , , ,, , ,Video: 1,Ref: 1, , , 
Lendes-Panegue,Juan,DV1MS,2/13/2026,Ref: 2, , ,Ref: 3,Ref: 4,, ,Ref: 2,Video: 1, , , , 
Lendes-Panegue,Juan,U20WS,2/13/2026,Ref: 2, , ,Ref: 1,Ref: 4,,Ref: 1,Ref: 1,Video: 1, , , , 
Lendes-Panegue,Juan,V40WS,2/14/2026,Ref: 1, , , , ,, , , ,Ref: 1  Video: 1,Video: 1, , 
Lendes-Panegue,Juan,V60WS,2/14/2026,Ref: 1, , , , ,, , ,Ref: 3,Ref: 1  Video: 1,Video: 1, , 
Lendes-Panegue,Juan,V70WS,2/14/2026, , , , , ,, , ,Ref: 1, , , ,Video: 1
Lendes-Panegue,Juan,V80WS,2/14/2026, , , , , ,, , , , , , ,Video: 1
Lendes-Panegue,Juan,U20MS,2/15/2026,Ref: 2, , ,Ref: 2,Ref: 5,,Ref: 2,Ref: 1,Ref: 1, , , , 
Lendes-Panegue,Juan,Y14MF,3/6/2026,Ref: 1, , ,Ref: 4,Ref: 2,, ,Ref: 2,Ref: 1,Ref: 1, , , 
Lendes-Panegue,Juan,DV2MF,3/7/2026,Ref: 1, , ,Ref: 1,Ref: 2,, , , , , , , 
Lendes-Panegue,Juan,Y12WS,3/8/2026,Ref: 2, , ,Ref: 2,Ref: 4,,Ref: 3,Ref: 1,Ref: 2,Video: 1, , , 
Lendes-Panegue,Juan,Y14MS,3/8/2026,Ref: 2, , ,Ref: 6,Ref: 3,,Ref: 2, , , , , , 
Lendes-Panegue,Juan,Y14WF,3/9/2026,Ref: 2, , ,Ref: 4,Ref: 4,,Ref: 2,Ref: 1,Ref: 1, ,Ref: 1, , 
Lendes-Panegue,Juan,STMMS,4/24/2026, , , , , ,, , , ,Ref: 1,Ref: 1, ,Ref: 1
Lendes-Panegue,Juan,V50WS,4/24/2026,Ref: 1, , , , ,, ,Ref: 1,Ref: 1,Ref: 1  Video: 1, , , 
Lendes-Panegue,Juan,V70WF,4/25/2026,Ref: 1, , , , ,, , ,Ref: 1,Video: 1,Ref: 1, , 
Lendes-Panegue,Juan,V60MS,4/26/2026,Ref: 1, , , , ,, , , , , , , 
Lendes-Panegue,Juan,V70MS,4/26/2026, , , , , ,, , ,Ref: 1,Ref: 1  Video: 1,Video: 1, ,Ref: 1
Lendes-Panegue,Juan,U19MS,4/27/2026,Ref: 1, , , , ,, , , , , , , 
Lendes-Panegue,Juan,VETMS,4/27/2026,Ref: 1, , , , ,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Video: 1, ,Ref: 1
Lewis,Jared,DV1ME,11/14/2025,Ref: 1, , ,Ref: 2,Ref: 2,, ,Ref: 1,Ref: 1, , , , 
Lewis,Jared,Y14WE,11/14/2025, , , ,Ref: 1,Ref: 2,, , , , , , , 
Lewis,Jared,U17MF,11/15/2025,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1, , , , , , 
Lewis,Jared,U17WF,11/15/2025,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 1, , , , , , 
Lewis,Jared,DV1MF,11/16/2025,Ref: 1, , , , ,, , , , , , , 
Lewis,Jared,U17WE,11/16/2025,Ref: 1, , ,Ref: 1,Ref: 1,,Ref: 1,Ref: 1,Video: 1, , , ,Ref: 1
Lewis,Jared,Y14WF,11/16/2025,Ref: 1, , , , ,, , , , , , , 
Lewis,Jared,DV1WE,11/17/2025,Ref: 2, , ,Ref: 2,Ref: 4,,Ref: 2,Ref: 1,Ref: 1, , , , 
Lewis,Jared,U20ME,2/12/2026,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1, ,Video: 1,Ref: 1, , , 
Lewis,Jared,V70WE,2/12/2026, , , , , ,, , ,Ref: 2,Ref: 1, , , 
Lewis,Jared,U20WE,2/13/2026,Ref: 1, , ,Ref: 1,Ref: 3,,Ref: 1, ,Ref: 1, , , , 
Lewis,Jared,V70ME,2/13/2026,Ref: 1, , , , ,,Ref: 2,Ref: 1,Ref: 1, , , ,Ref: 1
Lewis,Jared,DV1ME,2/14/2026,Ref: 2, , ,Ref: 4,Ref: 3,,Ref: 2, ,Ref: 1, , , , 
Lewis,Jared,DV1WE,2/15/2026,Ref: 2, , ,Ref: 2,Ref: 1,,Ref: 1, ,Ref: 1, , , , 
Lewis,Jared,Y14WE,3/6/2026,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 1, , , ,Ref: 1, , 
Lewis,Jared,Y12ME,3/7/2026,Ref: 1, , , , ,, , , ,Ref: 1, , , 
Lewis,Jared,DV2ME,3/8/2026,Ref: 1, , ,Ref: 2, ,, , , , , , , 
Lewis,Jared,Y12WE,3/8/2026, , , ,Ref: 1,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Lewis,Jared,Y14ME,3/9/2026,Ref: 2, , ,Ref: 5,Ref: 1,,Ref: 1,Ref: 1, , ,Ref: 1, , 
Lewis,Jared,V40ME,4/24/2026,Ref: 1, , , , ,,Ref: 2,Ref: 2,Ref: 1,Video: 1, , ,Ref: 1
Lewis,Jared,V60WF,4/25/2026,Ref: 1, , , , ,, ,Ref: 2,Ref: 1,Ref: 1  Video: 1, , , 
Lewis,Jared,U19ME,4/26/2026,Ref: 1, , ,Ref: 2,Ref: 3,,Ref: 2, , ,Video: 1, , , 
Lewis,Jared,V70WE,4/26/2026, , , , , ,, , ,Ref: 1,Ref: 1,Video: 1, , 
Lewis,Jared,U19WE,4/27/2026, , , , ,Ref: 2,,Ref: 1, , , ,Ref: 1, ,Video: 1
Lewis,Jared,VETWE,4/27/2026, , , , , ,, , , , ,Ref: 1, , 
Liang-Smith,Jun,DV1WF,11/17/2025,Ref: 1, , , , ,, , , , , , , 
Lilov,Vladimir,U20MS,10/3/2025,Ref: 2, , ,Ref: 4,Ref: 2,,Ref: 1, , , , , , 
Lilov,Vladimir,DV1WS,10/4/2025,Ref: 2, , ,Ref: 1,Ref: 1,, , , , , , , 
Lilov,Vladimir,U17MS,10/4/2025,Ref: 2, , ,Ref: 3, ,, , , , , , , 
Lilov,Vladimir,DV1MS,10/5/2025,Ref: 2, , ,Ref: 2,Ref: 2,, , , , , , , 
Lilov,Vladimir,U17WS,10/5/2025,Ref: 1, , ,Ref: 1,Ref: 3,, , , , , , , 
Lilov,Vladimir,U20WS,10/6/2025,Ref: 2, , ,Ref: 2,Ref: 3,,Ref: 1, , , , , , 
Lilov,Vladimir,DV1MS,11/14/2025,Ref: 2, , ,Ref: 2,Ref: 2,,Ref: 1, , , , , , 
Lilov,Vladimir,Y14WS,11/14/2025,Ref: 1, , , , ,, , , , , , , 
Lilov,Vladimir,CTMMS,11/15/2025, , , , , ,, ,Ref: 1,Ref: 1,Ref: 1, , , 
Lilov,Vladimir,U17WS,11/15/2025,Ref: 1, , ,Ref: 2,Ref: 5,,Ref: 2, , , , , , 
Lilov,Vladimir,DV1WS,11/16/2025,Ref: 2, , , ,Ref: 3,, , , , , , , 
Lilov,Vladimir,U17MS,11/16/2025,Ref: 2, , ,Ref: 4,Ref: 4,,Ref: 2, ,Video: 1, , , , 
Lilov,Vladimir,CTMWS,11/17/2025, , , , , ,, , , ,Ref: 1, , , 
Lilov,Vladimir,DV1WS,2/12/2026,Ref: 2, , , ,Ref: 2,, , ,Ref: 1, , , , 
Lilov,Vladimir,VETMS,2/12/2026,Ref: 1, , , , ,,Ref: 1,Ref: 2, , , , , 
Lilov,Vladimir,DV1MS,2/13/2026,Ref: 2, , , , ,, , , , , , , 
Lilov,Vladimir,U20WS,2/13/2026,Ref: 2, , , ,Ref: 2,, , ,Ref: 1, , , , 
Lilov,Vladimir,V40WS,2/14/2026, , , , , ,, , ,Ref: 1,Video: 1,Video: 1, , 
Lilov,Vladimir,V50MS,2/14/2026,Ref: 1, , , , ,, ,Ref: 2,Ref: 1,Ref: 1, , , 
Lilov,Vladimir,V60MS,2/14/2026,Ref: 1, , , , ,, ,Ref: 1, , , , , 
Lilov,Vladimir,U20MS,2/15/2026,Ref: 2, , , , ,, , ,Video: 1, , , , 
Lilov,Vladimir,DV1WS,4/24/2026,Ref: 1, , , ,Ref: 4,,Ref: 3, ,Video: 1, , , , 
Lilov,Vladimir,V60WS,4/24/2026,Ref: 1, , , , ,, , ,Ref: 1,Video: 1, , , 
Lilov,Vladimir,DV1MS,4/25/2026,Ref: 2, , , ,Ref: 2,,Ref: 1,Ref: 1,Video: 1, , , , 
Lilov,Vladimir,U19WS,4/25/2026,Ref: 2, , ,Ref: 1,Ref: 5,,Ref: 2, , , , , , 
Lilov,Vladimir,V40MS,4/26/2026,Ref: 1, , , , ,, , , ,Ref: 1, , , 
Lilov,Vladimir,U19MS,4/27/2026,Ref: 2, , ,Ref: 1,Ref: 4,, , ,Video: 1, , , , 
Lin,Nick,DV1WS,2/12/2026,Ref: 2, , ,Ref: 1,Ref: 5,, , , , , , , 
Lin,Nick,VETMS,2/12/2026,Ref: 1, , , , ,,Ref: 1,Ref: 2,Ref: 1,Ref: 1, , , 
Lin,Nick,U20WS,2/13/2026,Ref: 2, , , ,Ref: 5,,Ref: 2,Ref: 1,Ref: 1,Ref: 1, , , 
Lin,Nick,VTMMS,2/13/2026, , , , , ,, , , ,Ref: 1,Ref: 1,Ref: 1, 
Lin,Nick,V40MS,2/14/2026,Ref: 1, , , , ,, ,Ref: 1,Ref: 1,Ref: 1, , , 
Lin,Nick,V50WS,2/14/2026,Ref: 1, , , , ,, ,Ref: 1,Ref: 2,Ref: 1,Video: 1, , 
Lin,Nick,V60MS,2/14/2026,Ref: 1, , , , ,, ,Ref: 2,Ref: 1, ,Ref: 1, , 
Lin,Nick,U20MS,2/15/2026,Ref: 2, , ,Ref: 4,Ref: 3,, , , ,Ref: 1, , , 
Lin,Nick,Y10MS,3/6/2026,Ref: 1, , , ,Ref: 1,,Ref: 2,Ref: 1, , ,Ref: 1, , 
Lin,Nick,Y14MF,3/6/2026,Ref: 1, , ,Ref: 3,Ref: 1,, ,Ref: 1, , , , , 
Lin,Nick,DV2MF,3/7/2026,Ref: 1, , , ,Ref: 1,,Ref: 1,Ref: 1,Ref: 1, , , , 
Lin,Nick,Y12MS,3/7/2026,Ref: 2, , ,Ref: 2,Ref: 4,,Ref: 2,Ref: 1, ,Ref: 1, , ,Ref: 1
Lin,Nick,Y12WS,3/8/2026,Ref: 2, , , , ,, , , ,Ref: 1, , , 
Lin,Nick,Y14MS,3/8/2026,Ref: 2, , ,Ref: 3,Ref: 2,,Ref: 1, ,Ref: 1, , , , 
Lin,Nick,DV2MS,3/9/2026,Ref: 2, , ,Ref: 2,Ref: 4,,Ref: 3,Ref: 1,Ref: 1,Ref: 1, , ,Ref: 1
Linaldi,Andres,DV1MF,10/3/2025,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,Video: 1,Ref: 1, , ,Video: 1
Linaldi,Andres,U20WF,10/3/2025, , , ,Ref: 2,Ref: 2,, ,Ref: 1,Video: 1,Video: 1, , , 
Linaldi,Andres,U17WF,10/4/2025,Ref: 1, , ,Ref: 1,Ref: 1,,Ref: 1, , ,Video: 1,Video: 1, , 
Linaldi,Andres,DV1WF,10/5/2025,Ref: 1, , ,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,Video: 1,Ref: 1,Video: 1, ,Ref: 1
Linaldi,Andres,U20MF,10/5/2025, , , ,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , ,Ref: 1
Linaldi,Andres,U17MF,10/6/2025,Ref: 2, , , , ,, , ,Video: 1, , , , 
Linaldi,Andres,DV1MS,11/14/2025,Ref: 2, , , , ,, , ,Ref: 1,Video: 1, , , 
Linaldi,Andres,Y14WS,11/14/2025,Ref: 1, , ,Ref: 1,Ref: 4,,Ref: 2,Ref: 1, ,Video: 1, , , 
Linaldi,Andres,U17WS,11/15/2025,Ref: 2, , ,Ref: 3,Ref: 3,,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , , 
Linaldi,Andres,DV1MF,11/16/2025,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1,Ref: 2,Video: 1, , , , 
Linaldi,Andres,Y14MS,11/17/2025,Ref: 2, , , , ,, , ,Ref: 1,Ref: 1, , , 
Linaldi,Andres,U20MF,1/9/2026,Ref: 1, , ,Ref: 3,Ref: 1,, ,Ref: 1,Video: 1, , , ,Video: 1
Linaldi,Andres,U20WS,1/9/2026,Ref: 2, , ,Ref: 3,Ref: 4,,Ref: 1,Ref: 1,Ref: 1, , , , 
Linaldi,Andres,U17MS,1/10/2026,Ref: 2, , ,Ref: 4,Ref: 3,,Ref: 2,Ref: 1,Ref: 1, ,Ref: 1, , 
Linaldi,Andres,U17MF,1/11/2026,Ref: 1, , ,Ref: 3,Ref: 2,,Ref: 1,Ref: 1,Video: 1,Video: 1,Ref: 1, , 
Linaldi,Andres,U20ME,1/12/2026, , , ,Ref: 3,Ref: 3,, , , , , , , 
Linaldi,Andres,U20MS,1/12/2026,Ref: 2, , ,Ref: 7,Ref: 3,,Ref: 2,Ref: 1,Video: 1,Ref: 1,Video: 1, , 
Linaldi,Andres,DV1WF,2/12/2026,Ref: 1, , , ,Ref: 1,,Ref: 1,Ref: 1, ,Video: 1, , , 
Linaldi,Andres,V40MF,2/12/2026,Ref: 1, , , , ,, , ,Ref: 1,Ref: 1  Video: 1,Video: 1, , 
Linaldi,Andres,DV1MS,2/13/2026,Ref: 2, , , , ,, ,Ref: 1,Ref: 1, ,Ref: 1, , 
Linaldi,Andres,U20WS,2/13/2026,Ref: 2, , ,Ref: 1,Ref: 4,,Ref: 2,Ref: 1,Video: 1, ,Video: 1, , 
Linaldi,Andres,DV1MF,2/14/2026,Ref: 2, , ,Ref: 4,Ref: 4,,Ref: 3,Ref: 1,Ref: 1  Video: 1, ,Ref: 1, , 
Linaldi,Andres,U20MF,2/15/2026, , , , , ,, , ,Video: 1,Video: 1,Ref: 1, ,Video: 1
Linaldi,Andres,U20MS,2/15/2026,Ref: 2, , ,Ref: 3,Ref: 3,,Ref: 2,Ref: 1,Ref: 1,Video: 1, , ,Ref: 1
Linaldi,Andres,Y14MF,3/6/2026,Ref: 1, , ,Ref: 4,Ref: 2,,Ref: 1, , , , , , 
Linaldi,Andres,DV1WS,4/24/2026,Ref: 2, , , ,Ref: 4,,Ref: 3,Ref: 1,Video: 1, ,Ref: 1, , 
Linaldi,Andres,V60WS,4/24/2026,Ref: 1, , , , ,, ,Ref: 1,Ref: 1,Video: 1, , , 
Linaldi,Andres,VETWF,4/24/2026, , , , , ,, ,Ref: 1, , , , , 
Linaldi,Andres,DV1MS,4/25/2026,Ref: 2, , , , ,, , ,Ref: 1,Video: 1, , , 
Linaldi,Andres,U19WS,4/25/2026,Ref: 2, , ,Ref: 2,Ref: 2,,Ref: 2,Ref: 2,Ref: 1,Ref: 1, , , 
Linaldi,Andres,DV1WF,4/26/2026,Ref: 1, , , ,Ref: 1,,Ref: 1,Ref: 1,Ref: 1, , , , 
Linaldi,Andres,U19MF,4/26/2026,Ref: 1, , , ,Ref: 2,, ,Ref: 1,Video: 1,Video: 1,Video: 1, ,Video: 1
Linaldi,Andres,U19MS,4/27/2026,Ref: 2, , ,Ref: 1,Ref: 1,,Ref: 3, ,Ref: 1,Video: 1, , ,Ref: 1
Linetsky,Leonid,U20MS,10/3/2025,Ref: 2, , ,Ref: 5,Ref: 2,,Ref: 1, , , , , , 
Linetsky,Leonid,DV1WS,10/4/2025,Ref: 2, , ,Ref: 1,Ref: 2,, , , , , , , 
Linetsky,Leonid,U20WE,10/4/2025,Ref: 1, , ,Ref: 3,Ref: 3,, , , , , , , 
Linetsky,Leonid,U17WS,10/5/2025,Ref: 1, , ,Ref: 1,Ref: 2,, , , , , , , 
Linetsky,Leonid,U20MF,10/5/2025,Ref: 1, , ,Ref: 3,Ref: 1,, , , , , , , 
Linetsky,Leonid,U20ME,10/6/2025,Ref: 2, , ,Ref: 4,Ref: 1,,Ref: 1, , , , , , 
Linetsky,Leonid,STMMS,4/24/2026, , , , , ,, , , ,Ref: 1,Ref: 1,Ref: 1, 
Linetsky,Leonid,V70WS,4/24/2026,Ref: 1, , , , ,, , ,Ref: 2,Ref: 1, , , 
Linetsky,Leonid,DV1MS,4/25/2026,Ref: 2, , , ,Ref: 3,,Ref: 1, , , , , , 
Linetsky,Leonid,U19WS,4/25/2026,Ref: 2, , ,Ref: 1,Ref: 4,,Ref: 2, , , , , , 
Linetsky,Leonid,STMWS,4/26/2026, , , , , ,, , , ,Ref: 1, ,Ref: 1, 
Linetsky,Leonid,V70MS,4/26/2026,Ref: 1, , , , ,, , ,Ref: 2,Ref: 1, , , 
Linetsky,Leonid,VETMF,4/26/2026,Ref: 1, , , ,Ref: 1,,Ref: 2,Ref: 2, , , , , 
Linetsky,Leonid,U19MS,4/27/2026,Ref: 1, , , , ,, , , , , , , 
Linetsky,Leonid,VETMS,4/27/2026,Ref: 1, , , , ,,Ref: 2,Ref: 2,Ref: 1, , , , 
Littmann,Jane,DV1ME,11/14/2025,Ref: 1, , ,Ref: 3, ,,Ref: 1, , , , , , 
Littmann,Jane,Y14WE,11/14/2025,Ref: 1, , ,Ref: 1,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Littmann,Jane,CTMWE,11/15/2025, , , , , ,, ,Ref: 1, , , , , 
Littmann,Jane,Y14ME,11/15/2025,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1, , , , , , 
Littmann,Jane,U17WE,11/16/2025,Ref: 1, , ,Ref: 2, ,,Ref: 1, , , , , , 
Littmann,Jane,U17ME,11/17/2025,Ref: 2, , ,Ref: 5,Ref: 1,, , , , , , , 
Littmann,Jane,V70ME,4/24/2026,Ref: 1, , , , ,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Video: 1, , 
Littmann,Jane,DV1WE,4/25/2026,Ref: 1, , , ,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Littmann,Jane,VETME,4/25/2026,Ref: 1, , , ,Ref: 3,,Ref: 2,Ref: 1, , , , , 
Littmann,Jane,U19ME,4/26/2026,Ref: 1, , ,Ref: 2, ,, , , , , , , 
Littmann,Jane,V60WE,4/26/2026,Ref: 1, , , , ,, ,Ref: 3,Ref: 1,Ref: 1, , , 
Liu,Yizhe,DV1MF,10/3/2025,Ref: 1, , ,Ref: 2,Ref: 2,, , , , , , , 
Liu,Yizhe,U20WF,10/3/2025,Ref: 1, , ,Ref: 1,Ref: 2,,Ref: 1,Ref: 1, ,Ref: 1, , , 
Liu,Yizhe,DV1ME,10/4/2025,Ref: 1, , ,Ref: 3,Ref: 2,, , , ,Ref: 1, , , 
Liu,Yizhe,U20WE,10/4/2025, , , ,Ref: 1, ,, , , , , , , 
Liu,Yizhe,U17ME,10/5/2025,Ref: 1, , ,Ref: 1,Ref: 4,,Ref: 1,Ref: 1, , , , , 
Liu,Yizhe,U20MF,10/5/2025,Ref: 1, , ,Ref: 3,Ref: 1,,Ref: 1,Ref: 1,Video: 1, , , , 
Liu,Yizhe,U20ME,10/6/2025,Ref: 2, , ,Ref: 5,Ref: 3,, ,Ref: 1,Video: 1, ,Ref: 1, , 
Liu,Yizhe,DV1ME,11/14/2025,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Liu,Yizhe,Y14WE,11/14/2025, , , , ,Ref: 3,,Ref: 1,Ref: 1, , , , , 
Liu,Yizhe,CTMMS,11/15/2025, , , , , ,, ,Ref: 1,Ref: 1,Ref: 1,Ref: 1, ,Ref: 1
Liu,Yizhe,U17WS,11/15/2025,Ref: 2, , ,Ref: 4,Ref: 4,,Ref: 1,Ref: 1,Ref: 1, , , , 
Liu,Yizhe,DV1WS,11/16/2025, , , ,Ref: 2,Ref: 2,,Ref: 1,Ref: 1, ,Ref: 1, , , 
Liu,Yizhe,U17MS,11/16/2025,Ref: 2, , ,Ref: 6,Ref: 3,,Ref: 2, , ,Ref: 1, , , 
Liu,Yizhe,DV1WF,11/17/2025,Ref: 1, , , ,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Liu,Yizhe,U17WE,1/9/2026,Ref: 1, , ,Ref: 1,Ref: 2,, , , , , , , 
Liu,Yizhe,U20MF,1/9/2026,Ref: 1, , ,Ref: 2,Ref: 1,, , ,Ref: 1, , , , 
Liu,Yizhe,JTMMF,1/10/2026, , , , , ,, ,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , 
Liu,Yizhe,U20WF,1/10/2026,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1, , , , , , 
Liu,Yizhe,JTMME,1/11/2026, , , , , ,,Ref: 1,Ref: 1,Ref: 1, , , , 
Liu,Yizhe,U20WE,1/11/2026,Ref: 1, , ,Ref: 1, ,, , , , , , , 
Liu,Yizhe,U20ME,1/12/2026, , , ,Ref: 3,Ref: 2,,Ref: 2, , ,Ref: 1, , ,Video: 1
Liu,Yizhe,U20MS,1/12/2026,Ref: 2, , ,Ref: 5,Ref: 4,,Ref: 2,Ref: 1,Ref: 1, , , , 
Liu,Yizhe,U20WS,1/23/2026,Ref: 2, , , ,Ref: 2,,Ref: 3,Ref: 1,Ref: 1,Ref: 1, , , 
Liu,Yizhe,U17WF,1/24/2026,Ref: 1, , , , ,,Ref: 2, ,Ref: 1, , , , 
Liu,Yizhe,U20MS,1/24/2026,Ref: 1, , , ,Ref: 3,,Ref: 3,Ref: 1,Ref: 1,Ref: 1, , , 
Liu,Yizhe,U17MS,1/25/2026,Ref: 1, , , ,Ref: 2,, , , , , , , 
Liu,Yizhe,U17WS,1/25/2026,Ref: 2, , , ,Ref: 2,,Ref: 2,Ref: 1, ,Ref: 1, , , 
Liu,Yizhe,DV1WF,2/12/2026, , , , ,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Liu,Yizhe,U20ME,2/12/2026,Ref: 1, , ,Ref: 1,Ref: 2,, ,Ref: 1, , ,Video: 1, ,Ref: 1
Liu,Yizhe,U20WE,2/13/2026,Ref: 1, , , ,Ref: 3,,Ref: 1, ,Video: 1,Ref: 1,Ref: 1, , 
Liu,Yizhe,V50ME,2/13/2026, , , , , ,,Ref: 2,Ref: 1,Ref: 1, , , , 
Liu,Yizhe,DV1ME,2/14/2026,Ref: 2, , ,Ref: 5, ,, , , , , , , 
Liu,Yizhe,VTMME,2/14/2026, , , , , ,, , , , ,Ref: 1, ,Ref: 1
Liu,Yizhe,VTMWE,2/14/2026, , , , , ,, , , ,Ref: 1,Ref: 1,Ref: 1, 
Liu,Yizhe,DV1WE,2/15/2026,Ref: 2, , ,Ref: 2,Ref: 2,,Ref: 1, , , ,Ref: 1, , 
Liu,Yizhe,DV1MF,4/24/2026,Ref: 1, , , ,Ref: 1,,Ref: 1, ,Ref: 1, , , , 
Liu,Yizhe,U19WF,4/24/2026,Ref: 1, , , ,Ref: 2,,Ref: 1,Ref: 1,Ref: 1, , , , 
Liu,Yizhe,DV1MS,4/25/2026,Ref: 2, , , ,Ref: 2,,Ref: 1, ,Ref: 1, , , , 
Liu,Yizhe,U19WS,4/25/2026,Ref: 2, , ,Ref: 1,Ref: 2,,Ref: 1, , , , , , 
Liu,Yizhe,U19ME,4/26/2026,Ref: 1, , ,Ref: 3,Ref: 2,, , , , , , , 
Liu,Yizhe,U19MF,4/26/2026,Ref: 1, , , ,Ref: 2,,Ref: 1,Ref: 1,Ref: 1, , , , 
Liu,Yizhe,V60WE,4/26/2026,Ref: 1, , , , ,, , , , , , , 
Liu,Yizhe,DV1ME,4/27/2026,Ref: 2, , ,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,Video: 1,Ref: 1, , , 
Long,Madeline,DV1MF,10/3/2025,Ref: 1, , ,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,Ref: 1, , , , 
Long,Madeline,U20WF,10/3/2025,Ref: 1, , , ,Ref: 2,,Ref: 1, ,Ref: 1, , , , 
Long,Madeline,U17WF,10/4/2025,Ref: 1, , , ,Ref: 3,,Ref: 1,Ref: 1,Ref: 1, ,Ref: 1, , 
Long,Madeline,DV1WF,10/5/2025,Ref: 1, , , ,Ref: 3,,Ref: 1, ,Ref: 1, , , , 
Long,Madeline,U20MF,10/5/2025,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Long,Madeline,U17MF,10/6/2025,Ref: 2, , ,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,Video: 1,Ref: 1, , , 
Long,Madeline,DV1ME,11/14/2025,Ref: 1, , ,Ref: 2, ,, , , , , , , 
Long,Madeline,Y14MF,11/14/2025,Ref: 1, , ,Ref: 1,Ref: 2,, ,Ref: 1, , , , ,Ref: 1
Long,Madeline,U17MF,11/15/2025,Ref: 1, , ,Ref: 3,Ref: 1,,Ref: 1, , , , , , 
Long,Madeline,U17WF,11/15/2025,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 2,Ref: 1,Ref: 1,Ref: 1, , , 
Long,Madeline,DV1MF,11/16/2025,Ref: 1, , ,Ref: 2,Ref: 2,,Ref: 3,Ref: 1,Ref: 1, , , , 
Long,Madeline,DV1WF,11/17/2025,Ref: 1, , , ,Ref: 2,,Ref: 1, , , , , , 
Long,Madeline,U17ME,11/17/2025, , , ,Ref: 4,Ref: 3,, , , , , , , 
Long,Madeline,U20MF,1/9/2026,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 1, , ,Ref: 1, , , 
Long,Madeline,U20WF,1/10/2026,Ref: 1, , ,Ref: 2,Ref: 2,, ,Ref: 1, , ,Ref: 1, , 
Long,Madeline,U17MF,1/11/2026,Ref: 1, , ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1,Ref: 1, , , , 
Long,Madeline,U17WF,1/12/2026,Ref: 1, , ,Ref: 1,Ref: 2,, ,Ref: 1, , , , , 
Long,Madeline,DV1WF,2/12/2026,Ref: 1, , , ,Ref: 1,,Ref: 1, , ,Ref: 1, , , 
Long,Madeline,V50MF,2/12/2026,Ref: 1, , , , ,,Ref: 1,Ref: 2,Ref: 2, , , , 
Long,Madeline,V50ME,2/13/2026,Ref: 1, , , , ,,Ref: 1,Ref: 2, ,Ref: 1, , , 
Long,Madeline,V50WF,2/13/2026, , , , , ,, ,Ref: 1, ,Video: 1,Ref: 1, , 
Long,Madeline,DV1MF,2/14/2026,Ref: 2, , , , ,, , , , , , , 
Long,Madeline,U20WF,2/14/2026, , , , ,Ref: 2,,Ref: 2,Ref: 1, ,Ref: 1, , , 
Long,Madeline,U20MF,2/15/2026,Ref: 2, , ,Ref: 2,Ref: 2,,Ref: 2,Ref: 1,Ref: 1, , , , 
Long,Madeline,DV1MF,4/24/2026,Ref: 1, , , ,Ref: 2,,Ref: 1,Ref: 1,Ref: 1, , , , 
