Last Name,First Name,Date,Event,Pools,Table of 512,Table of 256,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Huang,Jinsong,3/13/2016,Y12WF,,,,Ref: 2,Ref: 1,,Ref: 1,,,,
Huang,Jinsong,3/14/2016,Y14MF,,,Ref: 1,Ref: 4,Ref: 2,Ref: 1,,Ref: 1,,,Ref: 1
Huang,Jinsong,3/12/2016,Y14WF,,,,Ref: 3,Ref: 1,Ref: 1,,,,,
Huang,Jinsong,6/30/2016,D1AWE,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Huang,Jinsong,6/29/2016,D1AWF,,,,,Ref: 2,Ref: 1,,,Ref: 1,,Assist: 1
Huang,Jinsong,6/29/2016,DV1MF,,,,Ref: 1,Ref: 1,,Assist: 1,,,,
Huang,Jinsong,7/5/2016,DV2MF,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,,,
Huang,Jinsong,7/3/2016,DV2WF,,,,Ref: 3,Ref: 2,Ref: 1,,Ref: 1  Video: 1,Ref: 1,,
Huang,Jinsong,7/4/2016,DV3MF,,,,Ref: 3,Ref: 1,Ref: 1,,,,,
Huang,Jinsong,7/5/2016,DV3WF,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,,
Huang,Jinsong,7/2/2016,U16WE,,,,,,Ref: 1,,Ref: 1,Assist: 1,,
Huang,Jinsong,7/4/2016,U16WF,,,,Ref: 2,Ref: 2,Ref: 1,,,,,
Huang,Jinsong,7/2/2016,U19ME,,,Ref: 2,Ref: 2,,Ref: 1,,,,,
Huang,Jinsong,7/1/2016,U19MF,,,Ref: 1,Ref: 3,Ref: 1,,,,,,
Huang,Jinsong,7/1/2016,V50ME,,,,,Ref: 1,Ref: 2,,Assist: 1,Video: 1,,
Huang,Jinsong,7/6/2016,Y10MF,,,,Ref: 2,Ref: 1,Ref: 1,,,Ref: 1,,
Huang,Jinsong,7/7/2016,Y12WF,,,Ref: 1,Ref: 1,Ref: 2,,,,,,
Huang,Jinsong,7/7/2016,Y14MF,,,Ref: 4,Ref: 2,Ref: 1,,,,,,
Huang,Jinsong,7/6/2016,Y14WF,,,Ref: 2,Ref: 1,Ref: 2,,,,,,
Hue,Harrison,4/9/2016,DV3ME,,,,,Ref: 2,Ref: 1,,,,,
Hue,Harrison,4/9/2016,V50WE,,,,,Ref: 1,Ref: 4,Ref: 1,Video: 1,,,
Hue,Harrison,4/10/2016,VETME,,,,Ref: 2,,,,,,,
Hue,Harrison,4/10/2016,VETWS,,,,,,,,Assist: 1,Assist: 1,,
Hue,Harrison,4/11/2016,DV3MS,,,,,Ref: 2,Ref: 2,Ref: 1,,Assist: 1,,
Hue,Harrison,4/11/2016,VETWE,,,,,,,,,,,
Imhof,Adelia,7/1/2016,DV1WE,,,,,,,,,,,
IMHOF,Adelia,7/3/2016,DV2WF,,,,Ref: 3,Ref: 1,,Ref: 1,,,,
Imhof,Adelia,7/1/2016,STMME,,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,
Imhof,Adelia,7/2/2016,STMMF,,,,,,Ref: 1,Ref: 1,,,,
IMHOF,Adelia,7/4/2016,U16ME,,,,Ref: 1,Ref: 2,Ref: 1,Video: 1,,,,
Imhof,Adelia,7/2/2016,U19WF,,,,,,,,,,,
IMHOF,Adelia,7/3/2016,V40WE,,,,,,,Ref: 2,Assist: 2,Ref: 1,,Video: 1
IMHOF,Adelia,7/4/2016,Y14WE,,,Ref: 1,Ref: 1,,,,,,,
Ivanova,Emilia,12/4/2015,DV1MF,,,,Ref: 2,Ref: 1,,,Ref: 1,,,
Ivanova,Emilia,12/6/2015,DV1WF,,,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,,,
Ivanova,Emilia,12/5/2015,V40WF,,,,,,,Ref: 1,Video: 1,Ref: 1,,
Ivanova,Emilia,12/7/2015,V50MF,,,,,Ref: 1,Ref: 2,Ref: 1,,,,
Ivanova,Emilia,12/6/2015,V60ME,,,,,Ref: 2,Ref: 2,Ref: 1,Video: 1,Ref: 1,,
Ivanova,Emilia,12/7/2015,V60MF,,,,,,,,,,,
Ivanova,Emilia,12/4/2015,VETME,,,,Ref: 1,,,,,,,
Ivanova,Emilia,12/5/2015,VETMF,,,,,Ref: 4,Ref: 2,Ref: 1,,,,
Ivanova,Emilia,12/5/2015,VETWE,,,,,Ref: 3,Ref: 1,,,,,
Ivanova,Emilia,1/8/2016,DV1MF,,,,Ref: 2,Ref: 1,Ref: 2,,Ref: 1,,,
Ivanova,Emilia,1/9/2016,DV1WF,,,,Ref: 2,Ref: 1,,Ref: 1,,,,
Ivanova,Emilia,1/10/2016,U20MF,,,,Ref: 2,Ref: 1,,Ref: 1,,,,
Ivanova,Emilia,1/11/2016,U20WF,,,,Ref: 1,Ref: 1,Ref: 1,,,,,
Ivanova,Emilia,4/8/2016,DV1WF,,,,,Ref: 1,Ref: 1,Video: 1  Assist: 1,Assist: 1,Video: 1,,
Ivanova,Emilia,4/8/2016,DV3MF,,,,,Ref: 1,,Ref: 1,,,,
Ivanova,Emilia,4/9/2016,DV1MF,,,,,,Ref: 1,Video: 1,Video: 1,,,
Ivanova,Emilia,4/9/2016,VETWF,,,,,,,,,Video: 1,,
Ivanova,Emilia,4/10/2016,VETME,,,,Ref: 2,Ref: 1,Ref: 1,,,,,
Ivanova,Emilia,4/10/2016,VTMWF,,,,,,,,,Ref: 1,,Ref: 1
Ivanova,Emilia,4/11/2016,V60WF,,,,,,,Ref: 2,Ref: 1  Video: 1  Assist: 1,Ref: 1,,
Ivanova,Emilia,4/11/2016,VETWE,,,,,,,,,,,
Ivy,Adam,1/8/2016,DV1MF,,,Ref: 1,Ref: 2,,Ref: 1,,,,,
Ivy,Adam,1/9/2016,DV1ME,,,Ref: 3,,,,,,,,
Ivy,Adam,1/9/2016,DV1WF,,,,Ref: 2,Ref: 1,,Video: 1,,,,
Ivy,Adam,1/10/2016,DV1WE,,,,Ref: 2,Ref: 2,,,,,,
Ivy,Adam,1/10/2016,U20MF,,,,Ref: 2,Ref: 1,,Assist: 1,Ref: 1,Assist: 1,,
Ivy,Adam,1/11/2016,U20ME,,,Ref: 1,Ref: 3,Ref: 1,Ref: 1,Ref: 1,,,,
Ivy,Adam,4/8/2016,DV1WF,,,,,Ref: 1,Ref: 2,Ref: 1  Assist: 1,Ref: 1,,,
Ivy,Adam,4/8/2016,DV3MF,,,,,Ref: 1,,,,,,
Ivy,Adam,4/9/2016,DV1MF,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Ivy,Adam,4/9/2016,DV3ME,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Ivy,Adam,4/10/2016,V40MF,,,,,,,Ref: 2,Video: 1,Ref: 1,,
Ivy,Adam,4/10/2016,V60MF,,,,,,Ref: 1,Ref: 1,Ref: 1,,,Ref: 1
Ivy,Adam,4/11/2016,V50ME,,,,,Ref: 4,Ref: 1,Ref: 1,Video: 1,Assist: 1,,Ref: 1
Ivy,Adam,4/11/2016,VETWE,,,,,Ref: 1,,,,,,
Ivy,Adam,6/30/2016,D1AMF,,,,,Ref: 2,,Ref: 1,Ref: 1,,,
Ivy,Adam,7/1/2016,DV1WE,,,,,,,,,,,
Ivy,Adam,6/30/2016,DV1WF,,,,,Ref: 1,Ref: 1,Assist: 1,,,,
Ivy,Adam,7/3/2016,STMWE,,,,,,,Ref: 2,Ref: 1,,Ref: 1,
Ivy,Adam,7/4/2016,U16WF,,,,Ref: 1,,,Video: 1,,Video: 1,,
Ivy,Adam,7/1/2016,U19MF,,,,Ref: 1,Ref: 2,,Assist: 1,Video: 2,,,
Ivy,Adam,7/2/2016,V40MF,,,,,,,,Video: 1,Ref: 1,,Video: 1
Ivy,Adam,7/2/2016,V50MF,,,,,,Ref: 1,,Video: 1,Video: 1,,
Ivy,Adam,7/2/2016,V60WF,,,,,,,Ref: 1,Ref: 1  Video: 1,Video: 1,,Ref: 1
Ivy,Adam,7/3/2016,V70MF,,,,,,,,Video: 1,,,Ref: 1
Ivy,Adam,10/9/2015,DV2MF,,,,Ref: 1,Ref: 1,,,,Video: 1,,
Ivy,Adam,10/9/2015,U17WF,,,,Ref: 3,,Ref: 1,Ref: 1,Ref: 1,,,
Ivy,Adam,10/10/2015,DV1MF,,,Ref: 2,Ref: 2,Ref: 1,,Ref: 1,,Ref: 1,,
Ivy,Adam,10/10/2015,DV2WF,,,,Ref: 2,,,,,,,
Ivy,Adam,10/11/2015,DV1ME,,,Ref: 3,,,,,,,,
Ivy,Adam,10/11/2015,DV2WE,,,,Ref: 2,Ref: 1,,,,,,
Ivy,Adam,10/11/2015,STMMF,,,,,,Ref: 1,Ref: 2,Ref: 1,,,
Ivy,Adam,10/12/2015,U17MF,,,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,,,
Ivy,Adam,11/15/2015,U17ME,,,Ref: 1,Ref: 1,Ref: 1,,,,,,
Ivy,Adam,11/13/2015,U17MF,,,Ref: 1,Ref: 2,,Ref: 1,,,,,
Ivy,Adam,11/16/2015,U17WF,,,,Ref: 1,Ref: 2,,,,,,
Ivy,Adam,11/15/2015,U20MF,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,Assist: 1
Ivy,Adam,11/14/2015,U20WF,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,,
Ivy,Adam,11/14/2015,Y14MF,,,,Ref: 1,Ref: 1,,Ref: 1,,,,Video: 1
Ivy,Adam,11/13/2015,Y14WF,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,Ref: 1,,Video: 1
JACOBS,Tyler,11/14/2015,U20WF,,,Ref: 1,Ref: 2,Ref: 2,,Assist: 1,,,,
Jacobson,Tyler,12/5/2015,DV1ME,,,Ref: 1,Ref: 3,Ref: 1,,,,,,
Jacobson,Tyler,12/6/2015,DV1WF,,,,,,,Video: 1,,,,
Jacobson,Tyler,12/7/2015,V40MF,,,,,,,Ref: 2,Ref: 1  Video: 1,Ref: 1,,Video: 1
Jacobson,Tyler,12/7/2015,V60MF,,,,,,Ref: 2,Ref: 1,Ref: 1,Video: 1,,Assist: 1
Jacobson,Tyler,12/6/2015,V70ME,,,,,,,,,Video: 1,,
Jacobson,Tyler,3/13/2016,DV2WE,,,,,Ref: 1,Ref: 1,,,,,
Jacobson,Tyler,3/12/2016,Y12MF,,,,,,,,,,,
Jacobson,Tyler,3/13/2016,Y12WF,,,,,,,,,,,
Jacobson,Tyler,3/14/2016,Y14MF,,,Ref: 1,Ref: 3,,,,,,,
Jacobson,Tyler,3/14/2016,Y14WE,,,,,,Ref: 1,Ref: 1,,,,
Jacobson,Tyler,3/12/2016,Y14WF,,,,,Ref: 1,,,,,,
Jacobson,Tyler,4/9/2016,DV1MF,,,,,Ref: 1,Ref: 1,Assist: 1,Video: 1,Ref: 1,,
Jacobson,Tyler,4/9/2016,DV3ME,,,,,Ref: 2,Ref: 1,,,,,
Jacobson,Tyler,4/11/2016,STMWE,,,,,,,,,,,Ref: 1
Jacobson,Tyler,4/11/2016,V40ME,,,,,,,Ref: 2,Video: 1  Assist: 1,Ref: 1,,
Jacobson,Tyler,7/3/2016,STMWE,,,,,,,Ref: 2,Ref: 1,,Ref: 1,
Jacobson,Tyler,7/4/2016,U16ME,,,,,,,Video: 1,,,,Ref: 1
Jacobson,Tyler,7/3/2016,U16MF,,,,Ref: 3,Ref: 1,Ref: 1,Ref: 1,,,,
Jacobson,Tyler,7/2/2016,U19WF,,,,,,,Assist: 1,Assist: 1,Video: 1,,
Jacobson,Tyler,7/4/2016,Y14WE,,,,Ref: 1,Ref: 1,,,,,,
Jeffrey,Garet,10/9/2015,DV2MF,,,,Ref: 2,Ref: 1,,,,Ref: 1,,
Jeffrey,Garet,10/9/2015,U17ME,,,,Ref: 3,Ref: 2,,,,,,
Jeffrey,Garet,10/10/2015,DV1MF,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,,,
Jeffrey,Garet,10/10/2015,DV2WF,,,,Ref: 4,Ref: 1,,,,,,
Jeffrey,Garet,10/11/2015,DV1WF,,,,Ref: 2,,,,,,,
Jeffrey,Garet,10/11/2015,STMMF,,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Jeffrey,Garet,10/12/2015,DV2ME,,,,Ref: 2,Ref: 1,,,,Assist: 1,,
Jeffrey,Garet,2/12/2016,U16ME,,,Ref: 1,Ref: 2,,,,,,,
Jeffrey,Garet,2/12/2016,U16WF,,,Ref: 2,Ref: 1,Ref: 1,,,,,,
Jeffrey,Garet,2/13/2016,U19MF,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,,
Jeffrey,Garet,2/13/2016,U19WE,,,Ref: 1,Ref: 3,Ref: 2,,,,,,
Jeffrey,Garet,2/14/2016,U19ME,,,Ref: 3,Ref: 1,,Ref: 1,,,,,
Jeffrey,Garet,2/14/2016,U19WF,,,Ref: 1,Ref: 2,Ref: 1,,,,,,
Jeffrey,Garet,2/15/2016,U16MF,,,Ref: 3,Ref: 3,Ref: 1,Ref: 1,Video: 1,Ref: 1,Ref: 1,,
Jeffrey,Garet,6/29/2016,DV1MF,,,,Ref: 1,Ref: 2,,Ref: 1,,Assist: 1,,
Jeffrey,Garet,6/30/2016,DV1WF,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,Assist: 1,Assist: 1,,
Jeffrey,Garet,7/5/2016,DV2MF,,,,,,,,,Ref: 1,,
Jeffrey,Garet,7/4/2016,U16WF,,,,Ref: 2,Ref: 2,,Video: 1,,,,
Jeffrey,Garet,7/3/2016,U16WS,,,,Ref: 2,Ref: 3,,,,,,
Jeffrey,Garet,7/1/2016,U19MF,,,Ref: 1,Ref: 3,,Ref: 1,,,,,
Jeffrey,Garet,7/3/2016,V70MF,,,,,,,,Assist: 1,,,
Jeffrey,Garet,7/7/2016,Y12WF,,,,Ref: 1,,,,,,,
Jeffrey,Garet,7/7/2016,Y14MF,,,Ref: 3,Ref: 2,Ref: 2,,,Ref: 1,Assist: 1,,
Jeffrey,Garet,12/4/2015,DV1MF,,,,Ref: 3,Ref: 1,Ref: 1,Ref: 1,,,,
Jeffrey,Garet,12/5/2015,V40WF,,,,,,,Ref: 1,Video: 1,,,
Jeffrey,Garet,12/7/2015,V50WE,,,,,,,,,,,
Jeffrey,Garet,12/7/2015,V60MF,,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Jeffrey,Garet,12/5/2015,V60WF,,,,,,Ref: 1,Ref: 2,Video: 1  Assist: 1,Ref: 1,,
Jeffrey,Garet,12/4/2015,VETME,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,,
Jeffrey,Garet,12/5/2015,VETWE,,,,Ref: 1,Ref: 1,Ref: 1,,Assist: 1,,,
Jeffrey,Garet,4/8/2016,DV1ME,,,,,Ref: 1,Ref: 1,Ref: 1  Assist: 1,,,,Assist: 1
Jeffrey,Garet,4/9/2016,DV1MF,,,,,Ref: 1,Ref: 1,Ref: 1,,,,
Jeffrey,Garet,4/9/2016,DV3ME,,,,,Ref: 1,,,,,,
Jeffrey,Garet,4/10/2016,DV3WF,,,,,Ref: 2,Ref: 1,,,Assist: 1,,Video: 1
Jeffrey,Garet,4/10/2016,V50MF,,,,,,Ref: 2,Ref: 1,Ref: 1,,,
Jeffrey,Garet,4/11/2016,V40WF,,,,,,,,Ref: 1  Video: 1  Assist: 1,Ref: 1,,Assist: 1
Jeffrey,Garet,4/11/2016,V60WF,,,,,,,,Assist: 1,Video: 1,,Ref: 1
Koehler,Kelly,11/13/2015,U17MF,,,Ref: 1,Ref: 3,,,Video: 2,Video: 1,Video: 1,,Ref: 1
Koehler,Kelly,11/15/2015,U20MF,,,Ref: 2,Ref: 2,Ref: 1,Ref: 2,Video: 2,Video: 1,,,Ref: 1
Koehler,Kelly,11/14/2015,U20WF,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Video: 2,Video: 1,Ref: 1,,Video: 1
Koehler,Kelly,1/8/2016,DV1MF,,,Ref: 1,Ref: 1,,Ref: 1,,,,,
Koehler,Kelly,1/9/2016,DV1WF,,,,,Ref: 1,Ref: 1,Assist: 1,,,,Video: 1
Koehler,Kelly,1/10/2016,STMME,,,,,,Ref: 2,Ref: 1,,,,
Koehler,Kelly,1/10/2016,U20MF,,,,Ref: 1,Ref: 1,Ref: 1,Video: 1,Video: 1,,,Ref: 1
Koehler,Kelly,1/11/2016,STMMF,,,,,,,Ref: 1,Ref: 1,Ref: 1,,
Koehler,Kelly,1/11/2016,U20WF,,,,Ref: 1,Ref: 1,Ref: 1,,,,,
Koehler,Kelly,2/13/2016,JTMWF,,,,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1
Koehler,Kelly,2/13/2016,U19MF,,,,Ref: 1,Ref: 1,Ref: 1,Video: 1,Video: 1,Video: 1,,Ref: 1
Koehler,Kelly,2/14/2016,JTMMF,,,,,,,Ref: 1,Ref: 1,,,
Koehler,Kelly,2/14/2016,U19WF,,,Ref: 1,Ref: 2,Ref: 1,,Video: 1,,,,Video: 1
Koehler,Kelly,2/15/2016,U16MF,,,Ref: 2,Ref: 3,Ref: 2,Ref: 1,,Video: 1,Video: 1,,Video: 1
Jung,Seung,7/7/2016,Y12ME,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,,,,
Jung,Seung,7/7/2016,Y12WF,,,,,,,,,,,
Jung,Seung,7/7/2016,Y14MF,,,Ref: 2,Ref: 1,,,,,,,
Kabbaj,Jihad,10/9/2015,DV1MS,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Kabbaj,Jihad,10/9/2015,U17ME,,,,Ref: 2,Ref: 2,,,,,,
Kabbaj,Jihad,10/10/2015,DV2MS,,,Ref: 3,Ref: 4,Ref: 2,,,Assist: 1,Video: 1,,
Kabbaj,Jihad,10/10/2015,U17WS,,,,Ref: 3,Ref: 2,Ref: 1,Ref: 2,,,,
Kabbaj,Jihad,10/11/2015,DV2WS,,,,Ref: 3,Ref: 3,Ref: 1,,Video: 1,,,
Kabbaj,Jihad,10/11/2015,U17MS,,,Ref: 1,Ref: 5,Ref: 3,Ref: 1,Video: 1,Ref: 1,,,
Kabbaj,Jihad,10/12/2015,DV1WS,,,,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1,,
Kabbaj,Jihad,3/11/2016,DV2MS,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,
Kabbaj,Jihad,3/12/2016,DV2WS,,,,,Ref: 2,Ref: 1,Ref: 1,Ref: 1,,,Ref: 1
Kabbaj,Jihad,3/14/2016,Y10WF,,,,,,,,,,,
Kabbaj,Jihad,3/13/2016,Y10WS,,,,,,,Ref: 2,,,,
Kabbaj,Jihad,3/13/2016,Y12MS,,,,Ref: 3,Ref: 3,Ref: 1,,Ref: 1,,,
Kabbaj,Jihad,3/14/2016,Y12WS,,,,,Ref: 4,Ref: 3,Ref: 1,Ref: 1,,,
Kabbaj,Jihad,3/12/2016,Y14MS,,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,,Ref: 1,,
Kabbaj,Jihad,3/11/2016,Y14WS,,,,Ref: 2,Ref: 2,Ref: 1,,,,,
Kabbaj,Jihad,4/8/2016,DV3MF,,,,,,,Ref: 1,,Ref: 1,,
Kabbaj,Jihad,4/9/2016,VETWF,,,,,,,,Assist: 1,,,
Kabbaj,Jihad,4/9/2016,VTMWS,,,,,,,,Ref: 1,Ref: 1,Ref: 1,
Kabbaj,Jihad,4/10/2016,V40MF,,,,,,Ref: 1,Ref: 1,Ref: 1,Assist: 1,,
Kabbaj,Jihad,4/10/2016,V60MF,,,,,,Ref: 1,Ref: 1,Assist: 1,Assist: 1,,
Kabbaj,Jihad,4/11/2016,DV3MS,,,,,Ref: 3,Ref: 1,Ref: 3,,,,Ref: 1
Kabbaj,Jihad,4/11/2016,V40WF,,,,,,,Ref: 1,Video: 1  Assist: 1,Video: 1,,Ref: 1
Katzenbach,Grayson,6/29/2016,D1AME,,,,Ref: 2,,,,Assist: 1,,,
Katzenbach,Grayson,6/30/2016,D1AMF,,,,Ref: 1,Ref: 1,Ref: 1,,,,,
Katzenbach,Grayson,7/5/2016,DV3WF,,,,,,,,Assist: 1,Video: 1,,Assist: 1
Katzenbach,Grayson,7/1/2016,U19MF,,,Ref: 2,Ref: 1,,,,,,,
Katzenbach,Grayson,6/29/2016,U19WE,,,,Ref: 2,Ref: 2,Ref: 1,Assist: 1,Assist: 1,,,
Katzenbach,Grayson,7/1/2016,V50ME,,,,,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,,
Katzenbach,Grayson,7/7/2016,Y12ME,,,,Ref: 2,Ref: 2,Ref: 1,,Ref: 1,,,
Katzenbach,Grayson,7/7/2016,Y12WE,,,,Ref: 1,Ref: 1,Ref: 1,,Ref: 1,,,
Kiriakidi,Semion,3/14/2016,DV2ME,,,,,,,,,,,
Kiriakidi,Semion,3/11/2016,DV2MS,,,,Ref: 2,Ref: 2,Ref: 1,,,,,
Kiriakidi,Semion,3/13/2016,DV2WE,,,,,Ref: 1,,Ref: 1,Ref: 1,,,
Kiriakidi,Semion,3/12/2016,Y10ME,,,,,,Ref: 2,Ref: 2,Ref: 1,,,
Kiriakidi,Semion,3/13/2016,Y10WS,,,,,,Ref: 1,Ref: 1,Ref: 2,Ref: 1,,
Kiriakidi,Semion,3/12/2016,Y14MS,,,,Ref: 4,Ref: 3,,,,,,
Kiriakidi,Semion,3/11/2016,Y14WS,,,,Ref: 2,Ref: 2,Ref: 1,Ref: 1,,,,
Kizik,Val,12/7/2015,DV1MS,,,,,Ref: 2,,Video: 1,Ref: 1,,,
Kizik,Val,12/5/2015,DV1WS,,,,,,,Ref: 1  Video: 1,Ref: 1,Video: 1,,
Kizik,Val,12/6/2015,DV2MF,,,,,,Ref: 1,,,,,
Kizik,Val,12/5/2015,DV2MS,,,,Ref: 2,Ref: 2,Ref: 1,,,Video: 1,,
Kizik,Val,12/7/2015,DV2WS,,,,,,Ref: 2,,Video: 1,,,
Kizik,Val,12/6/2015,V50WS,,,,,,Ref: 2,Ref: 1,Ref: 1  Video: 1,Assist: 1,,Ref: 1
Kizik,Val,4/8/2016,V70WS,,,,,,,,Ref: 1,Ref: 1  Video: 1,,Ref: 1
Kizik,Val,4/8/2016,VETMS,,,,,Ref: 2,Ref: 2,,Video: 1,Video: 1,,
Kizik,Val,4/10/2016,DV1MS,,,,,Ref: 1,,,,,,
Kizik,Val,4/10/2016,VTMMS,,,,,,,Ref: 1,Ref: 1,,Ref: 1,
Kizik,Val,4/11/2016,DV3MS,,,,,Ref: 1,Ref: 1,,,,,Video: 1
Kizik,Val,4/11/2016,STMMS,,,,,,,,,,Ref: 1,
Klinkov,Ariana,1/9/2016,U20WS,,,,Ref: 1,Ref: 2,,Ref: 1,Ref: 1,,,Ref: 1
Klinkov,Ariana,1/10/2016,DV1MS,,,,Ref: 4,Ref: 2,,Ref: 1,,,,
Klodawska,Kaja,6/30/2016,D1AWS,,,,,Ref: 1,Ref: 1,,Ref: 1,Assist: 1,,
Klodawska,Kaja,7/5/2016,DV2MS,,,,Ref: 3,Ref: 1,Ref: 1,Assist: 1,Assist: 1,,,
Klodawska,Kaja,7/5/2016,DV2WS,,,,Ref: 2,Ref: 3,Ref: 1,,,Ref: 1,,
Klodawska,Kaja,7/6/2016,DV3MS,,,,Ref: 3,Ref: 2,Ref: 1,Ref: 1,Assist: 1,,,
Klodawska,Kaja,7/4/2016,DV3WS,,,,Ref: 1  Video: 1,Ref: 1,Ref: 1,,Assist: 1,,,
Klodawska,Kaja,7/3/2016,STMMS,,,,,,,Ref: 1,,,,
Klodawska,Kaja,7/3/2016,U16WS,,,,,Ref: 2,,Ref: 1  Video: 1,Video: 1,,,
Klodawska,Kaja,6/29/2016,U19MS,,,Ref: 1,Ref: 3,Ref: 1,,,,,,
Klodawska,Kaja,7/1/2016,U19WS,,,,Ref: 2,Ref: 2,,Ref: 1,Assist: 1,,,
Klodawska,Kaja,7/2/2016,V50WS,,,,,,Ref: 1,Ref: 1,Video: 1,Video: 1,,Assist: 1
Klodawska,Kaja,7/3/2016,V70WS,,,,,,,,Ref: 1  Video: 1,Video: 1,,Video: 1
Klodawska,Kaja,7/6/2016,Y10WS,,,,,Ref: 2,Ref: 2,,Assist: 2,,,Ref: 1
Klodawska,Kaja,7/7/2016,Y12MS,,,Ref: 1,Ref: 3,,,,,,,
Klodawska,Kaja,7/4/2016,Y14MS,,,Ref: 2,Ref: 4,Ref: 1,,Ref: 1,,,,
Klodawska,Kaja,7/7/2016,Y14WS,,,Ref: 1,Ref: 4,Ref: 2,Ref: 1,,Video: 1,,,
Kolombatovich,George,10/10/2015,CHRMF,,,,,,,,,Video: 1,,
Kolombatovich,George,10/10/2015,CHRWF,,,,,,,,,Video: 1,,Video: 1
Kolombatovich,George,10/10/2015,DV2WF,,,,Ref: 3,Ref: 1,Ref: 1,,,,,
Kolombatovich,George,10/11/2015,CHRMS,,,,,,,,,Video: 1,,
Kolombatovich,George,10/11/2015,CHRWS,,,,,,,,,Video: 1,,Video: 1
Kolombatovich,George,10/11/2015,DV2WE,,,,Ref: 2,Ref: 1,Ref: 1,,,,,
Kolombatovich,George,10/12/2015,DV2ME,,,,,,,,,,,
Kolombatovich,George,11/15/2015,U17ME,,,Ref: 1,,Ref: 1,Ref: 1,,,,,
Kolombatovich,George,11/13/2015,U20ME,,,Ref: 1,Ref: 2,Ref: 1,,Ref: 1,,,,
Kolombatovich,George,11/16/2015,U20WE,,,,Ref: 2,Ref: 1,,Video: 1,,,,
Kolombatovich,George,11/14/2015,U20WF,,,,,,,,,,,
Kolombatovich,George,11/15/2015,Y14WE,,,,,Ref: 3,Ref: 1,Ref: 1,,,,
Kolombatovich,George,12/5/2015,DV1ME,,,Ref: 1,,,,,,,,
Kolombatovich,George,12/4/2015,DV1WE,,,,Ref: 2,Ref: 2,,,,,,
Kolombatovich,George,12/7/2015,DV2ME,,,,Ref: 1,,Ref: 1,,,,,
Kolombatovich,George,12/6/2015,V40ME,,,,,,Ref: 2,Ref: 1,Ref: 1  Video: 1,,,Ref: 1
Kolombatovich,George,12/7/2015,V50WE,,,,,Ref: 1,Ref: 1,,,,,
Kolombatovich,George,12/5/2015,VETWE,,,,,,Ref: 1,,Video: 1,Video: 1,,
Kolombatovich,George,3/12/2016,14TMME,,,,,,,Ref: 1,Ref: 1,Ref: 1,Ref: 1,
Kolombatovich,George,3/13/2016,DV2MF,,,,Ref: 2,Ref: 1,,,,,,
Kolombatovich,George,3/12/2016,Y10ME,,,,,,Ref: 2,Ref: 1,,,,
Kolombatovich,George,3/14/2016,Y10WF,,,,,,,Ref: 1,,,,
Kolombatovich,George,3/11/2016,Y12ME,,,,,Ref: 3,Ref: 1,,,,,
Kolombatovich,George,3/13/2016,Y12WF,,,,Ref: 1,Ref: 1,,,,,,
Kolombatovich,George,3/14/2016,Y14MF,,,Ref: 2,Ref: 3,Ref: 1,,,,,,
Kolombatovich,George,4/8/2016,CHRME,,,,,,,,,,,
Kolombatovich,George,4/8/2016,CHRWE,,,,,,,,Ref: 1,Video: 1,,Video: 1
Kolombatovich,George,4/9/2016,DV3ME,,,,,,Ref: 1,,,,,
Kolombatovich,George,4/9/2016,V60WE,,,,,,Ref: 1,Ref: 1,Ref: 1  Video: 1,Assist: 1,,
Kolombatovich,George,4/10/2016,VETME,,,,Ref: 1,Ref: 2,Ref: 2,,,Video: 1,,Video: 1
