Last Name,First Name,Date,Event,Pools,Table of 512,Table of 256,Table of 128,Table of 128,Table of 64,Table of 32,Table of 16,Table of 8,Semi-Finals,Bronze Medal Matches,Finals
Deamer,Luke,7/9/2023,Y10WF,Ref: 1, , ,Ref: 3,,Ref: 2,Ref: 1,Ref: 1,Video: 1, , , 
Schwarz,Laura,10/7/2022,DV1MF,Ref: 1, ,Ref: 1,Ref: 2, , , , , , , , 
Schwarz,Laura,10/7/2022,Y14MS,Ref: 1, , , , , , , ,Video: 1, , ,Video: 1
Schwarz,Laura,10/8/2022,DV1WS,Ref: 1, , , , , , ,Video: 1, , , , 
Schwarz,Laura,10/8/2022,U17MS, , , , , , , , , , , , 
Schwarz,Laura,10/9/2022,DV1MS,Ref: 1, ,Ref: 2,Ref: 8, ,Ref: 3,Ref: 2,Ref: 1  Video: 1, , , ,Video: 1
Schwarz,Laura,10/10/2022,U17WS, , , , , , , ,Video: 1, , , , 
Schwarz,Laura,1/6/2023,V60WS, , , , , , , , ,Ref: 1, , ,Video: 1
Schwarz,Laura,1/7/2023,U20WS, , , , , , , , ,Video: 1,Video: 1, , 
Schwarz,Laura,1/8/2023,DV1WS,Ref: 2, , , , , , ,Ref: 1,Video: 1, , ,Video: 1
Schwarz,Laura,2/19/2023,U20WS, , , , , , , ,Video: 1,Video: 1, , , 
Schwarz,Laura,2/20/2023,U17WS,Ref: 2, , , , , , ,Video: 1, ,Video: 1, , 
Schwarz,Laura,4/22/2023,DV1WS,Ref: 1,, , , , , ,Video: 1,Video: 1, , , 
Delap,Rylan,10/8/2022,CHRWF, , , , , , , , , ,Ref: 2, ,Ref: 1
Delap,Rylan,10/8/2022,U17WF,Ref: 1, , ,Ref: 3, ,Ref: 1, ,Video: 1, , , , 
Delap,Rylan,10/9/2022,CHRMS,Ref: 1, , , , , , , ,Ref: 1,Ref: 1, , 
Delap,Rylan,10/9/2022,DV1WF,Ref: 1, , , , , ,Ref: 2,Video: 1,Ref: 1, , , 
Delap,Rylan,10/9/2022,U17MF,Ref: 1, ,Ref: 2,Ref: 2, ,Ref: 1,Ref: 1,Video: 1,Video: 1, , , 
Delap,Rylan,10/10/2022,Y14MF,Ref: 1, , ,Ref: 3, ,Ref: 1, , , , , , 
Delap,Rylan,12/11/2022,DV1MF,Ref: 1, , ,Ref: 3,Ref: 1,Ref: 2, ,Ref: 1, , ,, 
Delap,Rylan,12/12/2022,U20WF,Ref: 1, ,Ref: 1,Ref: 2, ,Ref: 2,Ref: 1,Ref: 1  Video: 1, ,Video: 1,, 
Delgado,Fernando,10/7/2022,DV1MF,Ref: 1, , , , , , , , , , , 
Delgado,Fernando,10/7/2022,Y14WF,Ref: 1, , , , , , , , , , , 
Delgado,Fernando,10/8/2022,U17ME,Ref: 1, , , , , , , , , , , 
Delgado,Fernando,10/9/2022,DV1WF,Ref: 1, , , , , , , , , , , 
Delgado,Fernando,10/9/2022,U17MF,Ref: 1, , , , , , , , , , , 
Delgado,Fernando,10/9/2022,U17WE, , , , , , , , , , , , 
Delgado,Fernando,10/10/2022,DV1ME,Ref: 1, ,Ref: 1,Ref: 2, , , , ,Ref: 1, , , 
Delgado,Fernando,1/6/2023,DV1MF,Ref: 1, ,Ref: 2,Ref: 1, , , , , , , , 
Delgado,Fernando,1/6/2023,U20WF,Ref: 1, , , , , , , , , , , 
Delgado,Fernando,1/7/2023,V40WE,Ref: 1, , , , , ,Ref: 1,Ref: 2,Video: 1,Ref: 1, ,Video: 1
Delgado,Fernando,1/7/2023,V50WE,Ref: 1, , , , , ,Ref: 2,Ref: 1,Video: 1, , , 
Delgado,Fernando,1/8/2023,DV1ME,Ref: 1, ,Ref: 2, , , , , , , , , 
Delgado,Fernando,1/9/2023,U20ME,Ref: 2, , ,Ref: 1, , , ,Video: 1,Video: 1,Ref: 1, , 
Delgado,Fernando,2/17/2023,U20MF,Ref: 1, , ,Ref: 1, ,Ref: 1, , , , , , 
Delgado,Fernando,2/18/2023,JTMMF, , , , , , ,Ref: 2, , , , , 
Delgado,Fernando,2/18/2023,U20WF,Ref: 1, , , , , , , , , , , 
Delgado,Fernando,2/19/2023,U17MF,Ref: 1, , , , , , , , , , , 
Delgado,Fernando,2/19/2023,U20WE,Ref: 1, ,Ref: 2,Ref: 1, ,Ref: 1,Ref: 1, , , , , 
Delgado,Fernando,2/20/2023,JTMWE, , , , , , ,Ref: 1,Ref: 2,Ref: 1,Ref: 1,Ref: 1, 
Delgado,Fernando,3/3/2023,U16ME,Ref: 1,,Ref: 2,Ref: 2, ,Ref: 1,Ref: 1, , , , , 
Delgado,Fernando,3/4/2023,Y12WE,Ref: 1,, , , , , , , , , , 
Delgado,Fernando,3/4/2023,Y14ME,Ref: 1,, , , , , , , , , , 
Delgado,Fernando,3/5/2023,Y12ME,Ref: 1,,Ref: 2,Ref: 2, , ,Ref: 1, , , , , 
Delgado,Fernando,3/5/2023,Y14WE,Ref: 1,, , , , , , , , , , 
Delgado,Fernando,3/6/2023,U16WE,Ref: 2,,Ref: 1,Ref: 3, ,Ref: 1,Ref: 1,Ref: 1, , , ,Video: 1
Delgado,Fernando,4/21/2023,DV1ME,Ref: 1,,Ref: 1,Ref: 2, ,Ref: 1, ,Video: 1, , , , 
Delgado,Fernando,4/21/2023,U19WE, ,, ,Ref: 2, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Delgado,Fernando,4/22/2023,DV1WE,Ref: 1,, ,Ref: 2, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Delgado,Fernando,4/23/2023,U19ME,Ref: 1,,Ref: 1,Ref: 2, ,Ref: 1,Ref: 1, , , , , 
Delgado,Fernando,4/23/2023,V40WE,Ref: 1,, , , , , ,Ref: 2,Ref: 1  Video: 1,Ref: 1, , 
Delgado,Fernando,4/24/2023,U19MF,Ref: 1,, , , , , , , , , , 
Delgado,Fernando,4/24/2023,V60ME,Ref: 1,, , , , , , , ,Ref: 1, ,Video: 1
Delgado,Fernando,6/30/2023,DV1ME,Ref: 1, ,Ref: 1,Ref: 2,, ,Ref: 1, , , , , 
Delgado,Fernando,7/2/2023,U19ME,Ref: 1, ,Ref: 7,Ref: 3,, , , , , , , 
Delgado,Fernando,7/2/2023,V50WE,Ref: 1, , , ,, , , ,Video: 1,Ref: 1, , 
Delgado,Fernando,7/6/2023,DV2WE,Ref: 1, , ,Ref: 2,,Ref: 1, ,Ref: 1, , , , 
Delgado,Fernando,7/8/2023,DV2MF,Ref: 1, , , ,, , , , , , , 
Delgado,Fernando,7/8/2023,Y12ME,Ref: 1, , , ,, , , , , , , 
Delgado,Fernando,7/9/2023,DV3WE,Ref: 1, , , ,, , , , ,Video: 1, , 
Delgado,Fernando,7/9/2023,Y10ME,Ref: 1, , , ,, , , , ,Video: 1, ,Ref: 1
Desai,Nalin,1/6/2023,DV1MF,Ref: 1, ,Ref: 2,Ref: 2, , , , , , , , 
Desai,Nalin,1/6/2023,U20WF,Ref: 2, , ,Ref: 3, ,Ref: 2, ,Ref: 1  Video: 1,Video: 1, , , 
Desai,Nalin,1/7/2023,DV1WF,Ref: 1, , ,Ref: 2, ,Ref: 2,Ref: 1, , , , , 
Desai,Nalin,1/7/2023,U20MF,Ref: 1, ,Ref: 1,Ref: 3, ,Ref: 1, , , , , , 
Desai,Nalin,1/8/2023,U20WE,Ref: 1, ,Ref: 1,Ref: 3, ,Ref: 2,Ref: 1,Ref: 1, , , , 
Desai,Nalin,1/8/2023,V40WF,Ref: 1, , , , , , ,Ref: 1,Ref: 1  Video: 1,Video: 1, , 
Desai,Nalin,1/9/2023,U20ME,Ref: 2, ,Ref: 4,Ref: 1, , , , , , , , 
Desai,Nalin,2/17/2023,U20MF,Ref: 1, ,Ref: 3,Ref: 1, , , ,Ref: 1, , , , 
Desai,Nalin,2/18/2023,U20ME,Ref: 1, ,Ref: 2,Ref: 1, , , , , , , , 
Desai,Nalin,2/18/2023,U20WF,Ref: 1, ,Ref: 2,Ref: 1, ,Ref: 1, , , , , , 
Desai,Nalin,2/19/2023,U17MF, , ,Ref: 3,Ref: 2, ,Ref: 1, ,Ref: 1, ,Ref: 1, , 
Desai,Nalin,2/20/2023,U17WF,Ref: 1, ,Ref: 1,Ref: 3, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Desai,Nalin,3/3/2023,U16WF,Ref: 1,,Ref: 1,Ref: 2, , ,Ref: 1,Ref: 1, , , , 
Desai,Nalin,3/3/2023,Y10MF,Ref: 1,, ,Ref: 2, ,Ref: 2,Ref: 1, ,Ref: 1, , , 
Desai,Nalin,3/4/2023,CTMMF, ,, , , , , ,Ref: 2,Ref: 1,Ref: 1, ,Ref: 1
Desai,Nalin,3/4/2023,Y12MF,Ref: 1,,Ref: 2,Ref: 3, ,Ref: 1,Ref: 1, , , , , 
Desai,Nalin,3/5/2023,Y12WF,Ref: 1,,Ref: 1,Ref: 3, ,Ref: 2, , ,Ref: 1, , , 
Desai,Nalin,3/5/2023,Y14MF,Ref: 1,,Ref: 4,Ref: 1, ,Ref: 2, , , ,Ref: 1, , 
Desai,Nalin,4/21/2023,V40MF,Ref: 1,, , , , , ,Ref: 1,Ref: 1  Video: 1,Video: 1, ,Video: 1
Desai,Nalin,4/21/2023,V40WF, ,, , , , , ,Ref: 1,Ref: 1  Video: 1, , , 
Desai,Nalin,4/22/2023,VETMF,Ref: 1,, , , ,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , 
Desai,Nalin,4/22/2023,VETWF,Ref: 1,, , , ,Ref: 1,Ref: 2,Ref: 1,Ref: 1, , ,Video: 1
Desai,Nalin,4/23/2023,DV1WF,Ref: 1,, ,Ref: 1, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Desai,Nalin,4/23/2023,VETME,Ref: 1,, , , ,Ref: 2, ,Ref: 1, , , , 
Desai,Nalin,4/24/2023,U19MF,Ref: 1,,Ref: 1,Ref: 3, ,Ref: 2, , , , , , 
Desai,Nalin,6/30/2023,DV1WF,Ref: 1, , ,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Desai,Nalin,7/2/2023,STMMF, , , , ,, ,Ref: 1, , , , , 
Desai,Nalin,7/2/2023,U19WF,Ref: 1, ,Ref: 1,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Desai,Nalin,7/4/2023,U16MF,Ref: 1, , , ,, , , , , , , 
Desai,Nalin,7/4/2023,U16WF,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 1, , , , , , 
Desai,Nalin,7/4/2023,V40WF,Ref: 1, , , ,, , ,Ref: 2,Ref: 1,Video: 1, , 
Desai,Nalin,7/6/2023,DV3MF,Ref: 1, ,Ref: 1,Ref: 3,,Ref: 1, , , , , , 
Desai,Nalin,7/6/2023,VTMMF, , , , ,, , ,Ref: 1, , , , 
Desai,Nalin,7/6/2023,Y14WF,Ref: 1, , , ,, , , , , , , 
Desai,Nalin,7/8/2023,DV2MF,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Desai,Nalin,7/8/2023,Y12MF,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 1, , , , , , 
Desai,Nalin,7/9/2023,Y10MF,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Dessens,Adrien,12/9/2022,DV1WF,Ref: 1, , ,Ref: 1, ,Ref: 2, , , , ,, 
Dessens,Adrien,12/9/2022,U17MF,Ref: 1, ,Ref: 2,Ref: 2, ,Ref: 1,Ref: 1,Ref: 1, , ,, 
Dessens,Adrien,12/10/2022,U20MF, , ,Ref: 2,Ref: 1, , , ,Ref: 1, , ,, 
Dessens,Adrien,12/11/2022,DV1MF,Ref: 1, , ,Ref: 2, , , , , , ,, 
Dessens,Adrien,12/11/2022,U17WF,Ref: 1, , ,Ref: 2, ,Ref: 2,Ref: 1,Ref: 1,Video: 1, ,, 
Dessens,Adrien,12/12/2022,U20WF,Ref: 1, ,Ref: 1,Ref: 3, ,Ref: 2, , ,Ref: 1, ,, 
Dessens,Adrien,7/3/2023,DV1MF,Ref: 1, , ,Ref: 2,,Ref: 1, , , , , , 
Dessens,Adrien,7/3/2023,U16ME,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 1, ,Video: 1,Ref: 1, , ,Ref: 1
Dessens,Adrien,7/4/2023,U16MF,Ref: 1, ,Ref: 2,Ref: 2,, ,Ref: 1,Video: 1, , , , 
Dessens,Adrien,7/4/2023,U16WF,Ref: 1, , , ,, ,Ref: 1,Ref: 1, , , , 
Dessens,Adrien,7/7/2023,DV2WF,Ref: 1, , ,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Dessens,Adrien,7/7/2023,Y14MF,Ref: 1, ,Ref: 3,Ref: 2,,Ref: 1, , , , , , 
Dessens,Adrien,7/8/2023,Y12MF,Ref: 1, ,Ref: 2,Ref: 1,,Ref: 1,Ref: 1, , , , , 
Dessens,Adrien,7/8/2023,Y12WF,Ref: 1, ,Ref: 1,Ref: 2,,Ref: 1, , , , , , 
Dessens,Adrien,7/9/2023,Y10MF,Ref: 1, ,Ref: 2,Ref: 3,,Ref: 1,Ref: 1,Ref: 1, , , , 
Diaz,Julio,12/9/2022,U17MF,Ref: 1, ,Ref: 1,Ref: 2, ,Ref: 2, ,Ref: 1, , ,, 
Diaz,Julio,12/10/2022,U20MF,Ref: 2, ,Ref: 5,Ref: 2, ,Ref: 1, , , , ,, 
Diaz,Julio,12/11/2022,DV1MF,Ref: 1, , ,Ref: 2, , , , , , ,, 
Diaz,Julio,12/11/2022,U17WF,Ref: 1, , ,Ref: 1, ,Ref: 2, ,Ref: 1,Video: 1, ,, 
Diaz,Julio,12/12/2022,U20ME,Ref: 1, ,Ref: 2,Ref: 1, ,Ref: 1, , ,Ref: 1, ,, 
Diaz,Julio,12/12/2022,U20WE, , ,Ref: 1, , ,Ref: 1,Ref: 1, , , ,, 
Dikibo,Caroline,6/2/2023,DV2WE,Ref: 1,, , , ,Ref: 1, , , , , , 
Dikibo,Caroline,6/2/2023,U19ME,Ref: 1,, ,Ref: 2, , , , , , , , 
Djurisic,Zoran,12/10/2022,DV1WE,Ref: 1, , ,Ref: 2, ,Ref: 1, , ,Video: 1, ,, 
Djurisic,Zoran,12/10/2022,U17ME,Ref: 1, ,Ref: 1,Ref: 1, ,Ref: 1, , , , ,, 
Djurisic,Zoran,1/8/2023,DV1ME,Ref: 1, ,Ref: 2,Ref: 2, , , , , , , , 
Djurisic,Zoran,1/8/2023,U20WE,Ref: 1, , , , , , , ,Video: 1,Ref: 1, , 
Djurisic,Zoran,4/21/2023,DV1ME,Ref: 1,, ,Ref: 2, ,Ref: 1, ,Ref: 1, , , , 
Djurisic,Zoran,4/21/2023,U19WE,Ref: 1,, ,Ref: 3, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Djurisic,Zoran,4/22/2023,DV1WE, ,, ,Ref: 2, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Djurisic,Zoran,4/22/2023,STMME, ,, , , , ,Ref: 1,Ref: 1,Ref: 1, , , 
Djurisic,Zoran,4/23/2023,U19ME,Ref: 1,,Ref: 1,Ref: 2, ,Ref: 1, , ,Ref: 1, , , 
Djurisic,Zoran,4/24/2023,V60ME,Ref: 1,, , , ,Ref: 1,Ref: 1,Ref: 1,Video: 1, , , 
Djurisic,Zoran,4/24/2023,V80ME,Ref: 1,, , , , , , , ,Ref: 1, ,Ref: 1
Djurisic,Zoran,6/30/2023,D1AWE,Ref: 1, , ,Ref: 1,,Ref: 2, , , , , , 
Djurisic,Zoran,6/30/2023,DV1ME,Ref: 1, ,Ref: 1,Ref: 1,,Ref: 1, , , , , , 
Djurisic,Zoran,7/1/2023,U19WE,Ref: 1, ,Ref: 2, ,,Ref: 1, ,Ref: 1, , , , 
Djurisic,Zoran,7/2/2023,U16WE,Ref: 1, ,Ref: 2,Ref: 2,,Ref: 1,Ref: 1,Ref: 1, , , , 
Djurisic,Zoran,7/2/2023,U19ME,Ref: 1, ,Ref: 1, ,, , , , , , , 
Djurisic,Zoran,7/3/2023,DV1WE,Ref: 1, , ,Ref: 2,,Ref: 1,Ref: 1, , , , , 
Djurisic,Zoran,7/3/2023,U16ME,Ref: 1, ,Ref: 2,Ref: 1,, , , , , , , 
Djurisic,Zoran,7/4/2023,D1AME,Ref: 1, ,Ref: 2, ,,Ref: 1, , , , , , 
Djurisic,Zoran,7/4/2023,STMWE, , , , ,, ,Ref: 1,Ref: 1, ,Ref: 1, , 
Domashovetz,Greg,10/7/2022,DV1MF,Ref: 1, ,Ref: 1,Ref: 1, , , , , , , , 
Domashovetz,Greg,10/8/2022,DV1WS,Ref: 2, , ,Ref: 3, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Domashovetz,Greg,10/9/2022,DV1WF,Ref: 1, , ,Ref: 2, ,Ref: 2,Ref: 1,Video: 1,Ref: 1, , , 
Domashovetz,Greg,10/9/2022,U17MF, , ,Ref: 2,Ref: 1, ,Ref: 2,Ref: 1,Video: 1, ,Video: 1, ,Video: 1
Domashovetz,Greg,10/10/2022,Y14MF,Ref: 1, , , , , ,Ref: 1,Ref: 1,Video: 1, , , 
Domashovetz,Greg,12/9/2022,DV1WF,Ref: 1, , , , , ,Ref: 1,Ref: 1, ,Video: 1,,Ref: 1
Domashovetz,Greg,12/10/2022,DV1WS,Ref: 2, , ,Ref: 2, ,Ref: 1,Ref: 1,Ref: 1, , ,, 
Domashovetz,Greg,12/10/2022,U20MF,Ref: 2, ,Ref: 2, , , , , , , ,, 
Domashovetz,Greg,12/11/2022,DV1MF,Ref: 1, , ,Ref: 2,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Video: 1,Ref: 1,, 
Domashovetz,Greg,12/12/2022,DV1MS,Ref: 2, , ,Ref: 2, ,Ref: 2, ,Ref: 1, , ,, 
Domashovetz,Greg,12/12/2022,U20WE,Ref: 1, , ,Ref: 1, ,Ref: 1, , , , ,, 
Domashovetz,Greg,1/6/2023,DV1MF,Ref: 1, , , ,Ref: 1,Ref: 1,Ref: 1,Video: 1,Video: 1,Ref: 1, , 
Domashovetz,Greg,1/7/2023,DV1MS,Ref: 2, ,Ref: 3,Ref: 5, , , , , , , , 
Domashovetz,Greg,1/7/2023,U20MF,Ref: 1, ,Ref: 2,Ref: 2, ,Ref: 1,Ref: 1,Video: 1,Video: 1,Video: 1, ,Ref: 1
Domashovetz,Greg,1/8/2023,V50MF,Ref: 1, , , , , ,Ref: 4,Ref: 2,Ref: 1,Video: 1, , 
Domashovetz,Greg,1/8/2023,V50WF,Ref: 1, , , , , ,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , 
Domashovetz,Greg,1/9/2023,U20ME,Ref: 2, , ,Ref: 2, ,Ref: 1,Ref: 1,Ref: 1, , , ,Ref: 1
Domashovetz,Greg,2/17/2023,U17MS,Ref: 2, ,Ref: 4,Ref: 3, ,Ref: 1,Ref: 1, , , , , 
Domashovetz,Greg,2/17/2023,U20MF,Ref: 1, , , , , ,Ref: 1, ,Video: 1, , ,Ref: 1
Domashovetz,Greg,2/18/2023,JTMMF, , , , , , ,Ref: 1,Ref: 1,Ref: 1, , ,Ref: 1
Domashovetz,Greg,2/19/2023,U17MF,Ref: 1, ,Ref: 3,Ref: 2, ,Ref: 3,Ref: 1,Video: 1,Ref: 1, , ,Video: 1
Domashovetz,Greg,2/20/2023,U17WF, , , , , ,Ref: 2,Ref: 1, , ,Ref: 1, , 
Domashovetz,Greg,3/3/2023,U16MS,Ref: 2,,Ref: 3,Ref: 3, ,Ref: 2,Ref: 1,Ref: 1, , , , 
Domashovetz,Greg,3/4/2023,Y12MF,Ref: 1,, , , , ,Ref: 1,Ref: 1,Video: 1, , ,Video: 1
Domashovetz,Greg,3/5/2023,CTMMS, ,, , , , , ,Ref: 2,Ref: 1, , ,Ref: 1
Domashovetz,Greg,3/5/2023,Y14MF,Ref: 1,, , , , ,Ref: 1,Ref: 1,Video: 1, , ,Video: 1
Domashovetz,Greg,3/5/2023,Y14WS,Ref: 2,,Ref: 1,Ref: 1, , , , , , , , 
Domashovetz,Greg,3/6/2023,U16MF, ,,Ref: 2,Ref: 3, ,Ref: 1, , , , , , 
Domashovetz,Greg,3/6/2023,U16WS,Ref: 1,, , , , , , , , , , 
Domashovetz,Greg,4/21/2023,DV1MS,Ref: 1,, ,Ref: 2, ,Ref: 1, , , , , , 
Domashovetz,Greg,4/21/2023,U19WS,Ref: 2,, ,Ref: 3, ,Ref: 2,Ref: 1,Ref: 1, , , , 
Domashovetz,Greg,4/22/2023,DV1MF,Ref: 1,, ,Ref: 2, ,Ref: 1,Ref: 1,Video: 1, ,Ref: 1, , 
Domashovetz,Greg,4/22/2023,VETMF,Ref: 1,, , , ,Ref: 2,Ref: 2,Ref: 1,Ref: 1, , , 
Domashovetz,Greg,4/23/2023,DV1WF,Ref: 1,, ,Ref: 1, ,Ref: 1,Ref: 1,Video: 1, ,Ref: 1, , 
Domashovetz,Greg,4/23/2023,VETWS, ,, , , ,Ref: 2,Ref: 1,Ref: 1, , , , 
Domashovetz,Greg,4/24/2023,V60WS,Ref: 1,, , , , ,Ref: 2,Ref: 2,Ref: 1  Video: 1,Video: 1, ,Video: 1
Domashovetz,Greg,4/24/2023,V70ME,Ref: 1,, , , , , , , , , , 
Domashovetz,Greg,6/30/2023,DV1WF,Ref: 1, , ,Ref: 1,,Ref: 1,Ref: 1,Video: 1,Video: 1,Ref: 1, , 
Domashovetz,Greg,7/1/2023,U19MF,Ref: 1, ,Ref: 2,Ref: 2,, , ,Video: 1,Video: 1, , , 
Domashovetz,Greg,7/3/2023,DV1MF,Ref: 1, , , ,, ,Ref: 1,Video: 1,Ref: 1, , , 
Domashovetz,Greg,7/4/2023,U16MF,Ref: 1, ,Ref: 4,Ref: 2,,Ref: 1,Ref: 1,Ref: 1,Video: 1, , , 
Domashovetz,Greg,7/4/2023,U16WF,Ref: 1, ,Ref: 1, ,, , , , , , , 
Domashovetz,Greg,7/6/2023,DV2WS,Ref: 1, , ,Ref: 3,,Ref: 1,Ref: 1, , , , , 
Domashovetz,Greg,7/7/2023,Y14MF,Ref: 1, ,Ref: 2,Ref: 3,,Ref: 1, ,Ref: 1, , , ,Ref: 1
Domashovetz,Greg,7/9/2023,Y12WS,Ref: 2, , ,Ref: 5,,Ref: 1,Ref: 1, , , , , 
Donnelly,Devin,10/7/2022,DV1MF,Ref: 1, ,Ref: 1,Ref: 1,Ref: 1,Ref: 2,Ref: 1,Video: 1,Ref: 1, , ,Ref: 1
Donnelly,Devin,10/8/2022,U17WF,Ref: 1, ,Ref: 1,Ref: 1, ,Ref: 1,Ref: 1,Video: 1,Video: 1, , , 
Donnelly,Devin,10/9/2022,DV1WF,Ref: 1, , ,Ref: 3, , ,Ref: 1,Ref: 1,Video: 1,Video: 1, , 
Donnelly,Devin,10/9/2022,U17MF,Ref: 1, , , , , , ,Video: 1,Video: 1, , , 
Donnelly,Devin,10/10/2022,Y14MF,Ref: 1, , , , ,Ref: 1, , , ,Video: 1, , 
Donnelly,Devin,1/6/2023,DV1MF,Ref: 1, ,Ref: 2,Ref: 3, ,Ref: 3,Ref: 1,Video: 1,Ref: 1, , , 
Donnelly,Devin,1/7/2023,DV1WF,Ref: 1, , ,Ref: 3, ,Ref: 1,Ref: 1,Video: 2,Ref: 1, , , 
Donnelly,Devin,1/7/2023,U20MF,Ref: 1, ,Ref: 1,Ref: 2, ,Ref: 1, ,Video: 1, , , , 
Donnelly,Devin,1/8/2023,V60MF,Ref: 1, , , , , , ,Ref: 2,Video: 1,Video: 1, , 
Donnelly,Devin,1/8/2023,V70WF,Ref: 1, , , , , , ,Ref: 1,Video: 1,Video: 1, , 
Donnelly,Devin,1/9/2023,VETMF,Ref: 1, , , , , , , , , , , 
Donnelly,Devin,1/9/2023,VETWF,Ref: 1, , , , , ,Ref: 2,Ref: 1, ,Video: 1, , 
Dragon,Rainer,10/7/2022,Y14MS,Ref: 1, , ,Ref: 3, ,Ref: 2,Ref: 1,Ref: 1,Ref: 1, , , 
Dragon,Rainer,10/8/2022,U17MS,Ref: 2, ,Ref: 2,Ref: 3, ,Ref: 1,Ref: 1, , , , , 
Dragon,Rainer,10/9/2022,DV1MS,Ref: 2, ,Ref: 3,Ref: 4, ,Ref: 2,Ref: 1,Ref: 1, , , , 
Dragon,Rainer,10/9/2022,Y14WS,Ref: 2, , ,Ref: 1, ,Ref: 2,Ref: 1,Ref: 1, , , , 
Dragon,Rainer,10/10/2022,DV1ME,Ref: 1, ,Ref: 3,Ref: 2,Ref: 1,Ref: 1,Ref: 1,Ref: 1, , , , 
Dragon,Rainer,12/9/2022,DV1ME,Ref: 1, ,Ref: 1, , , , , , , ,, 
Dragon,Rainer,12/9/2022,U20WS, , ,Ref: 2,Ref: 2, ,Ref: 2, ,Ref: 1, , ,, 
Dragon,Rainer,12/11/2022,U17WS,Ref: 2, , ,Ref: 5, ,Ref: 1, ,Ref: 1, ,Ref: 1,, 
Dragon,Rainer,12/11/2022,U20MS,Ref: 2, ,Ref: 5,Ref: 3, ,Ref: 1,Ref: 1, , ,Ref: 1,, 
Dragon,Rainer,12/12/2022,DV1MS,Ref: 1, , ,Ref: 3, ,Ref: 1, , , , ,, 
Dragon,Rainer,1/6/2023,U20WF,Ref: 1, , ,Ref: 3, ,Ref: 1,Ref: 1, , , , , 
Dragon,Rainer,1/7/2023,DV1MS,Ref: 2, ,Ref: 3,Ref: 3, ,Ref: 2,Ref: 2,Ref: 1,Ref: 1, , , 
Dragon,Rainer,1/7/2023,U20WS, , , ,Ref: 4, ,Ref: 2,Ref: 1,Ref: 1, ,Ref: 1, , 
Dragon,Rainer,1/9/2023,VETWF,Ref: 1, , , , , ,Ref: 2, , , , , 
Dragon,Rainer,2/17/2023,U17MS, , , ,Ref: 3, ,Ref: 2,Ref: 1,Video: 1, ,Ref: 1, , 
Dragon,Rainer,2/17/2023,U20MF, , ,Ref: 3,Ref: 2, ,Ref: 2, ,Ref: 1, , , , 
Dragon,Rainer,2/18/2023,JTMWS, , , , , , , ,Ref: 1,Ref: 1,Ref: 1, ,Ref: 1
Dragon,Rainer,2/18/2023,U20MS,Ref: 2, ,Ref: 6,Ref: 4, ,Ref: 1,Ref: 1,Ref: 1, , , , 
Dragon,Rainer,2/19/2023,JTMMS, , , , , , ,Ref: 1,Ref: 1, , , , 
Dragon,Rainer,2/19/2023,U20WS,Ref: 2, ,Ref: 2,Ref: 4, ,Ref: 1,Ref: 2,Ref: 1,Ref: 1, , ,Ref: 1
Dragon,Rainer,2/20/2023,U17WS,Ref: 2, ,Ref: 1,Ref: 4, ,Ref: 2, , , , , , 
Dragon,Rainer,4/21/2023,DV1MS,Ref: 2,, ,Ref: 4, ,Ref: 1,Ref: 1,Video: 1,Ref: 1, , , 
Dragon,Rainer,4/22/2023,DV1WS,Ref: 2,, ,Ref: 1, ,Ref: 1,Ref: 1,Ref: 1, ,Ref: 1, , 
Dragon,Rainer,4/22/2023,U19MS,Ref: 2,,Ref: 4,Ref: 3, ,Ref: 1,Ref: 1, , , , , 
Dragon,Rainer,4/23/2023,STMMS, ,, , , , , , , ,Ref: 1, , 
Dragon,Rainer,4/23/2023,V40MS,Ref: 1,, , , , , ,Ref: 2,Ref: 1  Video: 1,Ref: 1, ,Video: 1
Dragon,Rainer,4/24/2023,VETMS,Ref: 1,, , , ,Ref: 2,Ref: 2,Ref: 1,Ref: 1, , ,Ref: 1
Dragon,Rainer,6/2/2023,U19ME,Ref: 1,,Ref: 1,Ref: 3, ,Ref: 2,Ref: 1, , , , , 
Dragon,Rainer,6/3/2023,DV2ME,Ref: 1,, ,Ref: 2, ,Ref: 3, ,Ref: 1,Ref: 1, , , 
